global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
66,26.504078,15.413823,,,,,,,,,,,,,,
67,24.62649,15.096381,,,,,,,,,,,,,,
68,20.004728,14.879351,,,,,,,,,,,,,,
69,14.612203,14.2366495,,,,,,,,,,,,,,
70,20.08156,14.3350115,,,,,,,,,,,,,,
71,14.116791,14.315511,,,,,,,,,,,,,,
72,15.697107,13.987716,,,,,,,,,,,,,,
73,23.040874,14.397921,,,,,,,,,,,,,,
74,19.980833,14.289398,,,,,,,,,,,,,,
75,16.215872,14.514499,,,,,,,,,,,,,,
76,9.690832,13.963744,,,,,,,,,,,,,,
77,23.213766,13.670785,,,,,,,,,,,,,,
78,18.606207,13.209632,,,,,,,,,,,,,,
79,13.99721,13.840429,,,,,,,,,,,,,,
80,9.610503,13.857529,,,,,,,,,,,,,,
81,7.9827495,13.615435,,,,,,,,,,,,,,
82,22.567204,14.497869,,,,,,,,,,,,,,
83,21.055223,14.104885,,,,,,,,,,,,,,
84,12.994578,14.624383,,,,,,,,,,,,,,
85,7.4903374,14.038609,,,,,,,,,,,,,,
86,22.92841,14.092964,,,,,,,,,,,,,,
87,19.49675,13.644167,,,,,,,,,,,,,,
88,13.859223,13.430745,,,,,,,,,,,,,,
89,11.716198,13.547189,,,,,,,,,,,,,,
90,7.7685957,13.169808,,,,,,,,,,,,,,
91,20.13615,14.552376,,,,,,,,,,,,,,
92,13.771769,13.420868,,,,,,,,,,,,,,
93,5.6763964,13.241496,,,,,,,,,,,,,,
94,9.843691,12.719129,,,,,,,,,,,,,,
95,10.723893,13.318681,,,,,,,,,,,,,,
96,10.246421,13.096624,,,,,,,,,,,,,,
97,9.014445,12.582462,,,,,,,,,,,,,,
98,4.8327303,12.560542,,,,,,,,,,,,,,
99,4.9098325,12.44922,,,,,,,,,,,,,,
100,18.862112,13.435603,,,,,,,,,,,,,,
500,0.96638584,5.7980566,,,,,,,,,,,,,,
1000,1.0371536,5.526209,,,,,,,,,,,,,,
1500,1.4648432,5.339711,,,,,,,,,,,,,,
1696,,,6.410073,0.8939620193198904,6.336784,0.8628459986290392,5348.0,6.272086,0.8588548331403734,2472.0,1501.9804787635803,1788.3104214668274,1501.9804787635803,286.21294832229614,0.0508832931518554,0.0
2000,1.4824463,3.8119576,,,,,,,,,,,,,,
2500,1.2691164,3.2031012,,,,,,,,,,,,,,
3000,0.97927386,2.8346546,,,,,,,,,,,,,,
3425,,,2.6952374,0.6571664491383213,2.9338875,0.6544406576749664,5348.0,2.6769202,0.6290089980297767,2472.0,2942.470513343811,3360.8145723342896,2942.470513343811,418.0957956314087,0.1057114601135253,0.0
3500,1.0152122,2.596735,,,,,,,,,,,,,,
4000,0.9965134,2.4045825,,,,,,,,,,,,,,
4500,1.0297323,2.2845821,,,,,,,,,,,,,,
5000,1.5047938,2.128823,,,,,,,,,,,,,,
5086,,,0.8473239,0.287279071851395,1.2079897,0.3485329754675266,5348.0,0.91311014,0.2880791339142445,2472.0,4383.815589189529,4937.585582733154,4383.815589189529,553.4030690193176,0.1536262035369873,0.0
5500,1.6911646,2.011886,,,,,,,,,,,,,,
6000,0.9815291,1.958325,,,,,,,,,,,,,,
6500,0.8634226,1.8919373,,,,,,,,,,,,,,
6753,,,0.578787,0.1947187634177758,0.9009755,0.2628672388657713,5348.0,0.6343018,0.206548453273211,2472.0,5824.133357048035,6511.907742738724,5824.133357048035,687.2851898670197,0.2037920951843261,0.0
7000,0.89383525,1.8307931,,,,,,,,,,,,,,
7500,0.89042735,1.8652527,,,,,,,,,,,,,,
8000,0.93404424,1.8126675,,,,,,,,,,,,,,
8422,,,0.4766765,0.1664419752549522,0.7910166,0.2347915077671684,5348.0,0.52758694,0.175817033290679,2472.0,7264.523436784744,8084.025124788284,7264.523436784744,818.8811542987823,0.2602109909057617,0.0
8500,0.6591472,1.8026385,,,,,,,,,,,,,,
9000,0.6864529,1.7184354,,,,,,,,,,,,,,
9500,0.847902,1.7532488,,,,,,,,,,,,,,
10000,0.9136363,1.6495832,,,,,,,,,,,,,,
10054,,,0.44431105,0.1535921387455922,0.71349037,0.2147098294022804,5348.0,0.47078082,0.1561148010480775,2472.0,8705.031720638275,9656.81776881218,8705.031720638275,951.0313429832458,0.3217558860778808,0.0
10500,0.6954727,1.6497731,,,,,,,,,,,,,,
11000,0.58706635,1.6240623,,,,,,,,,,,,,,
11500,0.6277055,1.5905721,,,,,,,,,,,,,,
11727,,,0.3836643,0.1366962329568417,0.67822397,0.202506347934387,5348.0,0.4395763,0.147644872341722,2472.0,10145.59027314186,11229.721556901932,10145.59027314186,1083.252146244049,0.3737246990203857,0.0
12000,0.6914052,1.5939653,,,,,,,,,,,,,,
12500,0.8160221,1.5499449,,,,,,,,,,,,,,
13000,0.62066925,1.5896649,,,,,,,,,,,,,,
13357,,,0.3055984,0.1128578486180088,0.61342394,0.1849252247120499,5348.0,0.39000106,0.1312534275790628,2472.0,11586.739322423937,12804.55618262291,11586.739322423937,1216.8135154247284,0.4253313541412353,0.0
13500,0.5994522,1.4888191,,,,,,,,,,,,,,
14000,0.67676365,1.5699046,,,,,,,,,,,,,,
14500,0.8528773,1.4849906,,,,,,,,,,,,,,
15000,0.59996575,1.4551864,,,,,,,,,,,,,,
15011,,,0.28416067,0.1028999462677356,0.5857413,0.1758498508356102,5348.0,0.3622261,0.1217272967318668,2472.0,13027.020214796066,14377.346850395204,13027.020214796066,1349.2012033462524,0.474001407623291,0.0
15500,0.63399184,1.4200882,,,,,,,,,,,,,,
16000,0.58144784,1.4254631,,,,,,,,,,,,,,
16500,0.57916117,1.4393268,,,,,,,,,,,,,,
16682,,,0.27041918,0.1014978521668713,0.5640194,0.1695453623874026,5348.0,0.34598127,0.1172181260536631,2472.0,14467.445353746414,15949.384074926376,14467.445353746414,1480.6872804164886,0.5242908000946045,0.0
17000,0.5870776,1.4574012,,,,,,,,,,,,,,
17500,0.5622258,1.43852,,,,,,,,,,,,,,
18000,0.60324234,1.4399914,,,,,,,,,,,,,,
18324,,,0.27392852,0.0977127898675269,0.5390841,0.1617830213271286,5348.0,0.3257008,0.1106777974123047,2472.0,15908.906670331957,17523.260184288025,15908.906670331957,1612.9742171764374,0.5788280963897705,0.0
18500,0.54474866,1.3726187,,,,,,,,,,,,,,
19000,0.97889185,1.4180828,,,,,,,,,,,,,,
19500,0.74487233,1.395076,,,,,,,,,,,,,,
20000,0.7709578,1.3807886,,,,,,,,,,,,,,
20006,,,0.2641379,0.0959875484738966,0.5339303,0.1605761896946233,5348.0,0.32188797,0.1081997846972559,2472.0,17348.98264670372,19097.63163137436,17348.98264670372,1747.1426239013672,0.6316156387329102,0.0
20500,0.9382143,1.3590069,,,,,,,,,,,,,,
21000,0.7586608,1.3292005,,,,,,,,,,,,,,
21500,0.78600806,1.3549436,,,,,,,,,,,,,,
21646,,,0.24032316,0.0903076448194258,0.51044405,0.1558357550421425,5348.0,0.30741346,0.1062701846322588,2472.0,18789.276383399963,20672.09979915619,18789.276383399963,1881.1813807487488,0.6918046474456787,0.0
22000,0.5562447,1.3234111,,,,,,,,,,,,,,
22500,0.68830746,1.3420849,,,,,,,,,,,,,,
23000,0.59719414,1.3571584,,,,,,,,,,,,,,
23306,,,0.22086065,0.0827245471052742,0.501632,0.1503229481448584,5348.0,0.29966813,0.1018828834318445,2472.0,20229.73876142502,22245.6676902771,20229.73876142502,2014.161872625351,0.7436320781707764,0.0
23500,0.6483432,1.331102,,,,,,,,,,,,,,
24000,0.6115933,1.3072178,,,,,,,,,,,,,,
24500,0.6416068,1.3180566,,,,,,,,,,,,,,
24979,,,0.20263907,0.0771746785257831,0.48382592,0.144993579655715,5348.0,0.28374016,0.0955456705868015,2472.0,21670.540892362595,23820.499814510345,21670.540892362595,2148.05703496933,0.8052024841308594,0.0
25000,0.59946764,1.2794633,,,,,,,,,,,,,,
25500,0.6888344,1.3827498,,,,,,,,,,,,,,
26000,0.7745823,1.2991048,,,,,,,,,,,,,,
26500,0.6045499,1.3085657,,,,,,,,,,,,,,
26623,,,0.19714585,0.0722044368984668,0.47429636,0.1405331299419755,5348.0,0.2735317,0.0924379989031747,2472.0,23111.01380705833,25394.956656456,23111.01380705833,2281.9143664836884,0.8588449954986572,0.0
27000,0.67327464,1.2864,,,,,,,,,,,,,,
27500,0.77899617,1.2618756,,,,,,,,,,,,,,
28000,0.5530169,1.3214055,,,,,,,,,,,,,,
28312,,,0.20399657,0.0760855434217368,0.45795652,0.1373277851260415,5348.0,0.26537573,0.0910161883289663,2472.0,24551.39372587204,26968.977268457413,24551.39372587204,2415.4304938316345,0.909921407699585,0.0
28500,0.6789759,1.2846246,,,,,,,,,,,,,,
29000,0.6081745,1.227017,,,,,,,,,,,,,,
29500,0.8001907,1.2293637,,,,,,,,,,,,,,
29935,,,0.18769386,0.0688880569075252,0.44672412,0.1347693020651303,5348.0,0.25843588,0.0877257124286555,2472.0,25991.61189365387,28542.296139240265,25991.61189365387,2548.385992050171,0.9827554225921632,0.0
30000,0.7842256,1.2575207,,,,,,,,,,,,,,
30500,0.6711167,1.1851767,,,,,,,,,,,,,,
31000,0.73781854,1.2064307,,,,,,,,,,,,,,
31500,0.6965311,1.2098981,,,,,,,,,,,,,,
31582,,,0.19159754,0.0703090887609223,0.43406945,0.1298164650453286,5348.0,0.2523516,0.0852883228728698,2472.0,27432.624835014343,30118.049394369125,27432.624835014343,2682.999590396881,1.0350024700164795,0.0
32000,0.5816917,1.2020503,,,,,,,,,,,,,,
32500,0.67378706,1.2413367,,,,,,,,,,,,,,
33000,0.8081759,1.2449557,,,,,,,,,,,,,,
33237,,,0.18278466,0.0639726333962083,0.42616615,0.1277407146374195,5348.0,0.24534538,0.0803729206020352,2472.0,28872.809269428253,31691.52712202072,28872.809269428253,2816.167342185974,1.0879781246185305,0.0
33500,0.72350156,1.1831033,,,,,,,,,,,,,,
34000,0.7197081,1.1987636,,,,,,,,,,,,,,
34500,0.6879205,1.1993324,,,,,,,,,,,,,,
34860,,,0.13542211,0.0516230538216332,0.41311878,0.1236664510460816,5348.0,0.23395407,0.0778745963073548,2472.0,30313.009445905685,33268.0389714241,30313.009445905685,2952.363121509552,1.135054588317871,0.0
35000,0.6632119,1.1839452,,,,,,,,,,,,,,
35500,0.76444644,1.1971141,,,,,,,,,,,,,,
36000,0.6227802,1.1982666,,,,,,,,,,,,,,
36500,0.80481654,1.197755,,,,,,,,,,,,,,
36527,,,0.1507603,0.0563451669447319,0.40173313,0.1202776678220068,5348.0,0.22683525,0.0734466719476773,2472.0,31753.02680087089,34840.02878165245,31753.02680087089,3084.2003774642944,1.1955199241638184,0.0
37000,0.73167366,1.169887,,,,,,,,,,,,,,
37500,0.787973,1.1560351,,,,,,,,,,,,,,
38000,0.81948036,1.1618377,,,,,,,,,,,,,,
38168,,,0.1802866,0.0659622592385674,0.39695808,0.1165606263938905,5348.0,0.22254269,0.0740763309162553,2472.0,33193.06160712242,36412.148929834366,33193.06160712242,3216.1582770347595,1.2505128383636477,0.0
38500,0.71302235,1.1393416,,,,,,,,,,,,,,
39000,0.68968105,1.1379057,,,,,,,,,,,,,,
39500,0.7123055,1.1558428,,,,,,,,,,,,,,
39824,,,0.17747895,0.0644509456691296,0.38370577,0.1120132848026106,5348.0,0.21735923,0.0709077244937338,2472.0,34633.50564241409,37984.39910316467,34633.50564241409,3347.849833965301,1.2941467761993408,0.0
40000,0.70696056,1.097055,,,,,,,,,,,,,,
40500,1.0361683,1.1658355,,,,,,,,,,,,,,
41000,0.686834,1.111244,,,,,,,,,,,,,,
41487,,,0.19878934,0.0749220536878988,0.37435403,0.1095610029253598,5348.0,0.21286099,0.0693031097028415,2472.0,36074.44389986992,39555.19847750664,36074.44389986992,3477.573362827301,1.3564932346343994,0.0
41500,0.67227787,1.0815219,,,,,,,,,,,,,,
42000,0.6372055,1.0648355,,,,,,,,,,,,,,
42500,0.9655598,1.0790095,,,,,,,,,,,,,,
43000,0.61095613,1.1160475,,,,,,,,,,,,,,
43100,,,0.17164013,0.0619255927323681,0.36618376,0.108006603782693,5348.0,0.20301427,0.0668657201470558,2472.0,37515.71615982056,41128.17096161842,37515.71615982056,3609.1587464809418,1.403339147567749,0.0
43500,0.9193976,1.0883182,,,,,,,,,,,,,,
44000,0.76822895,1.0840089,,,,,,,,,,,,,,
44500,0.694702,1.0504138,,,,,,,,,,,,,,
44769,,,0.15248455,0.057402603186621,0.3566359,0.1057474149666431,5348.0,0.19947329,0.064611134807954,2472.0,38956.16731572151,42701.82305312157,38956.16731572151,3742.2331025600433,1.4563360214233398,0.0
45000,0.8679552,1.0667996,,,,,,,,,,,,,,
45500,0.78058857,1.0323627,,,,,,,,,,,,,,
46000,0.8637064,1.0632725,,,,,,,,,,,,,,
46372,,,0.12579452,0.0474719681562605,0.3557792,0.1037489017832144,5348.0,0.19177322,0.0627018463225885,2472.0,40396.53971219063,44275.375703811646,40396.53971219063,3875.2810966968536,1.516535997390747,0.0
46500,0.75614554,1.0399069,,,,,,,,,,,,,,
47000,0.62278396,0.9819565,,,,,,,,,,,,,,
47500,0.8298499,1.0330708,,,,,,,,,,,,,,
48000,0.73700327,1.022731,,,,,,,,,,,,,,
48023,,,0.13559163,0.0515296507302025,0.34571385,0.1004083918244398,5348.0,0.18671605,0.0607316230983283,2472.0,41836.53591775894,45847.44951367378,41836.53591775894,4007.2338552474976,1.5684778690338137,0.0
48500,1.1044892,1.0289133,,,,,,,,,,,,,,
49000,0.9723376,1.0742188,,,,,,,,,,,,,,
49500,0.66654176,0.9887093,,,,,,,,,,,,,,
49661,,,0.119466536,0.0447571293592166,0.34036654,0.0974057947227666,5348.0,0.18593042,0.0591676314666991,2472.0,43277.1169128418,47422.242717027664,43277.1169128418,4141.308844566345,1.6302440166473389,0.0
50000,0.8103297,1.0187008,,,,,,,,,,,,,,
50500,0.7180534,1.0322422,,,,,,,,,,,,,,
51000,0.747724,1.031879,,,,,,,,,,,,,,
51278,,,0.11783698,0.0443647685481508,0.33751705,0.0971451190901454,5348.0,0.18185702,0.0594316820019092,2472.0,44717.25813889504,48997.80965971947,44717.25813889504,4276.622076034546,1.6737875938415527,0.0
51500,0.8241312,1.0633056,,,,,,,,,,,,,,
52000,0.74806726,1.0109326,,,,,,,,,,,,,,
52500,0.8008458,1.0055705,,,,,,,,,,,,,,
52957,,,0.11180287,0.0421421670117322,0.3338917,0.0955424466821784,5348.0,0.1787828,0.057420835618386,2472.0,46157.9569849968,50571.77580285072,46157.9569849968,4409.753199100494,1.733916997909546,0.0
53000,0.7671288,0.96982837,,,,,,,,,,,,,,
53500,0.7768926,0.9593161,,,,,,,,,,,,,,
54000,0.95400715,0.94482213,,,,,,,,,,,,,,
54500,0.9272425,1.0065689,,,,,,,,,,,,,,
54568,,,0.115689665,0.0435424607671439,0.3303629,0.0955714106413586,5348.0,0.17728579,0.057644262994333,2472.0,47598.51479840279,52144.421548604965,47598.51479840279,4541.6897876262665,1.8134727478027344,0.0
55000,1.0565153,1.0013244,,,,,,,,,,,,,,
55500,1.0711457,0.9707751,,,,,,,,,,,,,,
56000,1.3716908,1.0136521,,,,,,,,,,,,,,
56192,,,0.12559758,0.0464174081617094,0.3269986,0.0944804348455738,5348.0,0.17591009,0.0566896187516503,2472.0,49038.68143892288,53717.03776478768,49038.68143892288,4674.014678001404,1.8659427165985107,0.0
56500,0.93153745,0.9376746,,,,,,,,,,,,,,
57000,0.8777208,0.9651268,,,,,,,,,,,,,,
57500,0.8500606,0.9774833,,,,,,,,,,,,,,
57818,,,0.10578808,0.0401058129889927,0.3257869,0.0943452697027332,5348.0,0.17495489,0.0568114882294396,2472.0,50478.84465932846,55291.16542124748,50478.84465932846,4807.851681232452,1.9215850830078125,0.0
58000,0.71336985,0.99357706,,,,,,,,,,,,,,
58500,0.86235076,0.9608192,,,,,,,,,,,,,,
59000,0.676147,0.96524984,,,,,,,,,,,,,,
59447,,,0.111821935,0.0413262744740084,0.32557967,0.0941521766415323,5348.0,0.17495407,0.0566286840127556,2472.0,51919.05823588371,56864.5586206913,51919.05823588371,4940.905741930008,1.975594520568848,0.0
59500,0.88905287,0.98489267,,,,,,,,,,,,,,
60000,0.86046374,0.99340767,,,,,,,,,,,,,,
60500,0.6999543,0.99808896,,,,,,,,,,,,,,
61000,0.73794186,0.9374591,,,,,,,,,,,,,,
61125,,,0.10868546,0.0406753559791099,0.32558396,0.0941328673354123,5348.0,0.17496096,0.0566693071720187,2472.0,53359.30217576027,58437.636414051056,53359.30217576027,5073.60614490509,2.0332281589508057,0.0
61500,0.747344,0.9558125,,,,,,,,,,,,,,
62000,0.8187442,0.984677,,,,,,,,,,,,,,
62500,1.1547475,0.90892845,,,,,,,,,,,,,,
62761,,,0.1148664,0.0426903215153982,0.32558548,0.0941425219884723,5348.0,0.17495435,0.0566489955923872,2472.0,54799.69149470329,60011.38698935509,54799.69149470329,5206.851982355118,2.0803353786468506,0.0
63000,0.7288156,0.97454363,,,,,,,,,,,,,,
63500,0.78944695,0.95553005,,,,,,,,,,,,,,
64000,1.078386,0.9897097,,,,,,,,,,,,,,
64422,,,0.11367623,0.0422843854117752,0.3255867,0.0941425219884723,5348.0,0.17495622,0.0566489955923872,2472.0,56239.69022512436,61585.15878009796,56239.69022512436,5340.49228644371,2.139230489730835,0.0
64500,0.81518507,0.9793145,,,,,,,,,,,,,,
65000,0.95273674,0.94516516,,,,,,,,,,,,,,
65500,0.9629156,1.003516,,,,,,,,,,,,,,
66000,0.8832936,0.99585456,,,,,,,,,,,,,,
66067,,,0.114571154,0.0430636573945961,0.32557157,0.0941232126823522,5348.0,0.17495905,0.0566489955923872,2472.0,57679.91965103149,63158.72807574272,57679.91965103149,5473.672495365143,2.223335027694702,0.0
66500,0.71955746,0.9724903,,,,,,,,,,,,,,
67000,0.7679447,0.9576244,,,,,,,,,,,,,,
67500,0.8778637,0.95011127,,,,,,,,,,,,,,
67719,,,0.09844289,0.037314909567882,0.32558015,0.0941135580292922,5348.0,0.17495584,0.0566896187516503,2472.0,59120.17745113373,64732.26365303993,59120.17745113373,5606.822518587112,2.2776741981506348,0.0
68000,0.9155957,0.99534607,,,,,,,,,,,,,,
68500,0.7254158,0.97105587,,,,,,,,,,,,,,
69000,0.8579287,0.9826661,,,,,,,,,,,,,,
69398,,,0.0982953,0.0365386031390007,0.3255897,0.0941232126823522,5348.0,0.17495933,0.0566286840127556,2472.0,60560.585040569305,66305.981600523,60560.585040569305,5740.001482963562,2.334114551544189,0.0
69500,0.8014856,0.9432108,,,,,,,,,,,,,,
69975,,,,,,,,,,,61068.28771138191,,,,,0.0
