global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
30,1.1643851,6.4059725,,,,,,,,,,,,,,
31,2.216314,6.3496494,,,,,,,,,,,,,,
32,4.316436,6.330005,,,,,,,,,,,,,,
33,5.5325303,6.3216,,,,,,,,,,,,,,
34,8.162511,6.322555,,,,,,,,,,,,,,
35,10.1301,6.6004167,,,,,,,,,,,,,,
36,16.537739,6.746868,,,,,,,,,,,,,,
37,12.60585,7.498598,,,,,,,,,,,,,,
38,1.5010573,6.427147,,,,,,,,,,,,,,
39,6.374935,6.4372525,,,,,,,,,,,,,,
40,5.9491444,6.429315,,,,,,,,,,,,,,
41,8.457347,6.500807,,,,,,,,,,,,,,
42,8.029032,6.6833887,,,,,,,,,,,,,,
43,5.9921474,6.463389,,,,,,,,,,,,,,
44,6.311943,6.468792,,,,,,,,,,,,,,
45,8.203132,6.4648943,,,,,,,,,,,,,,
46,8.174473,6.6393294,,,,,,,,,,,,,,
47,7.365803,6.4902887,,,,,,,,,,,,,,
48,7.193552,6.5492887,,,,,,,,,,,,,,
49,7.9901094,6.471355,,,,,,,,,,,,,,
50,8.794444,6.7274446,,,,,,,,,,,,,,
51,11.274233,6.678291,,,,,,,,,,,,,,
52,11.003086,7.191031,,,,,,,,,,,,,,
53,10.163607,6.7838492,,,,,,,,,,,,,,
54,8.88575,7.004559,,,,,,,,,,,,,,
55,8.190897,6.8845716,,,,,,,,,,,,,,
56,7.6903815,6.968061,,,,,,,,,,,,,,
57,8.579053,6.8969817,,,,,,,,,,,,,,
58,7.9877257,7.1267233,,,,,,,,,,,,,,
59,7.114781,6.9810085,,,,,,,,,,,,,,
60,6.307547,6.908004,,,,,,,,,,,,,,
61,7.2936153,6.930649,,,,,,,,,,,,,,
62,7.504028,7.1276016,,,,,,,,,,,,,,
63,7.16462,6.9316607,,,,,,,,,,,,,,
64,6.73087,7.078503,,,,,,,,,,,,,,
65,6.4267683,6.9490724,,,,,,,,,,,,,,
66,6.0491977,6.99961,,,,,,,,,,,,,,
67,5.432431,6.8241405,,,,,,,,,,,,,,
68,5.6382713,6.852856,,,,,,,,,,,,,,
69,8.205432,6.974886,,,,,,,,,,,,,,
70,8.413545,7.2315536,,,,,,,,,,,,,,
71,6.7610097,6.899796,,,,,,,,,,,,,,
72,5.9762454,6.9101143,,,,,,,,,,,,,,
73,6.488384,6.809107,,,,,,,,,,,,,,
74,5.9402313,6.8781013,,,,,,,,,,,,,,
75,7.3550005,6.8459373,,,,,,,,,,,,,,
76,6.268299,7.0268617,,,,,,,,,,,,,,
77,6.427439,6.8874893,,,,,,,,,,,,,,
78,4.6687217,6.7526617,,,,,,,,,,,,,,
79,3.4952285,6.584677,,,,,,,,,,,,,,
80,3.2702591,6.516701,,,,,,,,,,,,,,
81,4.139656,6.4350586,,,,,,,,,,,,,,
82,3.895762,6.491988,,,,,,,,,,,,,,
83,4.1642194,6.411826,,,,,,,,,,,,,,
84,4.1649904,6.3988805,,,,,,,,,,,,,,
85,4.5479894,6.3613787,,,,,,,,,,,,,,
86,4.23336,6.36685,,,,,,,,,,,,,,
87,3.618392,6.279284,,,,,,,,,,,,,,
88,3.2055573,6.2238603,,,,,,,,,,,,,,
89,3.445667,6.2212586,,,,,,,,,,,,,,
90,3.21724,6.231113,,,,,,,,,,,,,,
91,2.897514,6.1744123,,,,,,,,,,,,,,
92,2.3573158,6.1245413,,,,,,,,,,,,,,
93,2.2978704,6.106948,,,,,,,,,,,,,,
94,2.1914861,6.0961313,,,,,,,,,,,,,,
95,2.5402894,6.118707,,,,,,,,,,,,,,
96,2.6404457,6.119946,,,,,,,,,,,,,,
97,2.724338,6.131631,,,,,,,,,,,,,,
98,2.6661654,6.0837917,,,,,,,,,,,,,,
99,2.640697,6.093436,,,,,,,,,,,,,,
100,2.3406444,6.0904493,,,,,,,,,,,,,,
500,141.09476,488.8665,,,,,,,,,,,,,,
1000,80.74979,534.4361,,,,,,,,,,,,,,
1500,72.340744,1556.9486,,,,,,,,,,,,,,
1714,,,1678.4785,0.9446046425408332,2283.8062,0.8965600471147069,5348.0,2205.3608,0.8994779924034693,2472.0,1482.2365572452543,1848.5136897563928,1482.2365572452543,366.1754124164581,0.040546178817749,0.0
2000,3.1379836,1759.9542,,,,,,,,,,,,,,
2500,0.0,1812.505,,,,,,,,,,,,,,
3000,0.56301254,1777.9545,,,,,,,,,,,,,,
3464,,,1761.2479,0.9427216791412514,3345.958,0.8966179750330672,5348.0,3181.6133,0.899579550301627,2472.0,2922.204473972321,3389.101282119751,2922.204473972321,466.6764621734619,0.088780403137207,0.0
3500,0.17638808,1808.1237,,,,,,,,,,,,,,
4000,0.0,1867.5096,,,,,,,,,,,,,,
4500,0.0,1786.6989,,,,,,,,,,,,,,
5000,0.0,1809.4304,,,,,,,,,,,,,,
5123,,,1741.298,0.9433243196230056,3357.8315,0.8966179750330672,5348.0,3189.8608,0.899579550301627,2472.0,4362.615800142288,4934.600059747696,4362.615800142288,571.6493661403656,0.1357178688049316,0.0
5500,0.0,1783.3385,,,,,,,,,,,,,,
6000,0.0,1763.316,,,,,,,,,,,,,,
6500,0.0,1791.0741,,,,,,,,,,,,,,
6792,,,1724.8613,0.9437003215030004,3357.716,0.8966179750330672,5348.0,3189.8608,0.899579550301627,2472.0,5802.779655694962,6480.01359128952,5802.779655694962,676.7824006080627,0.1844029426574707,0.0
7000,0.0,1768.5542,,,,,,,,,,,,,,
7500,0.0,1811.4791,,,,,,,,,,,,,,
8000,0.0,1851.3033,,,,,,,,,,,,,,
8500,0.0,1841.184,,,,,,,,,,,,,,
8503,,,1832.9288,0.941551240514036,3357.587,0.8966179750330672,5348.0,3189.8608,0.899579550301627,2472.0,7242.806547164917,8023.206823348999,7242.806547164917,779.8258347511292,0.2368078231811523,0.0
9000,0.0,1819.3322,,,,,,,,,,,,,,
9500,0.0,1822.5703,,,,,,,,,,,,,,
10000,0.0,1788.9463,,,,,,,,,,,,,,
10162,,,1752.8004,0.9426410101839948,3357.4324,0.8966179750330672,5348.0,3189.8608,0.899579550301627,2472.0,8683.226366519928,9568.057299137115,8683.226366519928,884.1396083831787,0.2855856418609619,0.0
10500,0.0,1865.8761,,,,,,,,,,,,,,
11000,0.0,1812.4976,,,,,,,,,,,,,,
11500,0.0,1822.0438,,,,,,,,,,,,,,
11849,,,1746.1039,0.9428243251866504,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,10123.33424949646,11114.625593423843,10123.33424949646,990.485540151596,0.3280649185180664,0.0
12000,0.0,1791.4426,,,,,,,,,,,,,,
12500,0.0,1853.977,,,,,,,,,,,,,,
13000,0.0,1845.5566,,,,,,,,,,,,,,
13500,0.0,1826.4639,,,,,,,,,,,,,,
13545,,,1733.7323,0.9440859096700382,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,11563.896816015244,12658.4535343647,11563.896816015244,1093.611732959747,0.3988842964172363,0.0
14000,0.0,1820.3595,,,,,,,,,,,,,,
14500,0.0,1812.4976,,,,,,,,,,,,,,
15000,0.0,1803.686,,,,,,,,,,,,,,
15212,,,1786.8575,0.9427990785714666,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,13003.853729963304,14205.672280311584,13003.853729963304,1200.770696401596,0.4352028369903564,0.0
15500,0.0,1800.2614,,,,,,,,,,,,,,
16000,0.0,1826.7245,,,,,,,,,,,,,,
16500,0.0,1820.6184,,,,,,,,,,,,,,
16897,,,1755.9307,0.9423383225986368,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,14444.457047462463,15751.261131763458,14444.457047462463,1305.6351425647736,0.484079360961914,0.0
17000,0.0,1872.6932,,,,,,,,,,,,,,
17500,0.0,1784.201,,,,,,,,,,,,,,
18000,0.0,1854.2456,,,,,,,,,,,,,,
18500,0.0,1790.816,,,,,,,,,,,,,,
18543,,,1731.2422,0.9431396916893624,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,15884.854880809784,17297.012016057968,15884.854880809784,1410.865191936493,0.5360684394836426,0.0
19000,0.0,1930.7426,,,,,,,,,,,,,,
19500,0.0,1870.5039,,,,,,,,,,,,,,
20000,0.0,1844.8916,,,,,,,,,,,,,,
20213,,,1763.6094,0.9432716912443612,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,17325.298138141632,18842.33930778504,17325.298138141632,1515.630853652954,0.5837047100067139,0.0
20500,0.0,1797.1018,,,,,,,,,,,,,,
21000,0.0,1747.7788,,,,,,,,,,,,,,
21500,0.0,1800.2614,,,,,,,,,,,,,,
21843,,,1739.3417,0.944685667249717,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,18765.29754781723,20389.14348888397,18765.29754781723,1622.3151769638062,0.6342389583587646,0.0
22000,0.0,1786.6914,,,,,,,,,,,,,,
22500,0.0,1759.068,,,,,,,,,,,,,,
23000,0.0,1787.6896,,,,,,,,,,,,,,
23472,,,1769.4664,0.9432456399645284,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,20205.25051760673,21936.90806865692,20205.25051760673,1730.0197913646698,0.6753904819488525,0.0
23500,0.0,1768.1805,,,,,,,,,,,,,,
24000,0.0,1818.9368,,,,,,,,,,,,,,
24500,0.0,1880.1201,,,,,,,,,,,,,,
25000,0.0,1808.2727,,,,,,,,,,,,,,
25159,,,1736.9141,0.9439109001278072,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,21645.498234033585,23483.48348093033,21645.498234033585,1836.2274386882784,0.7238397598266602,0.0
25500,0.0,1913.9976,,,,,,,,,,,,,,
26000,0.0,1852.0994,,,,,,,,,,,,,,
26500,0.0,1847.4211,,,,,,,,,,,,,,
26769,,,1715.2401,0.945014370314306,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,23086.111219644547,25028.97130012512,23086.111219644547,1940.9822540283203,0.7747857570648193,0.0
27000,0.0,1821.7845,,,,,,,,,,,,,,
27500,0.0,1825.1615,,,,,,,,,,,,,,
28000,0.0,1855.9934,,,,,,,,,,,,,,
28398,,,1783.4905,0.9417576703068122,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,24526.3410012722,26576.300320625305,24526.3410012722,2047.9609479904173,0.8246512413024902,0.0
28500,0.0,1807.7618,,,,,,,,,,,,,,
29000,0.0,1862.0684,,,,,,,,,,,,,,
29500,0.0,1779.2407,,,,,,,,,,,,,,
30000,0.0,1838.7959,,,,,,,,,,,,,,
30029,,,1824.6843,0.9416600198590336,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,25967.05706334114,28123.726251602173,25967.05706334114,2154.51789522171,0.9046425819396972,0.0
30500,0.0,1805.8491,,,,,,,,,,,,,,
31000,0.0,1818.5492,,,,,,,,,,,,,,
31500,0.0,1789.6893,,,,,,,,,,,,,,
31650,,,1692.767,0.9447677853176416,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,27408.433246850967,29673.10283136368,27408.433246850967,2262.400453090668,0.9510495662689208,0.0
32000,0.0,1816.098,,,,,,,,,,,,,,
32500,0.0,1791.3173,,,,,,,,,,,,,,
33000,0.0,1880.949,,,,,,,,,,,,,,
33294,,,1787.1725,0.9427091658940504,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,28848.465141296387,31220.17554306984,28848.465141296387,2369.317343711853,1.001239538192749,0.0
33500,0.0,1803.432,,,,,,,,,,,,,,
34000,0.0,1834.3162,,,,,,,,,,,,,,
34500,0.0,1900.2166,,,,,,,,,,,,,,
34887,,,1714.3213,0.9448971433842748,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,30289.483254909515,32768.7904548645,30289.483254909515,2476.804412126541,1.042654037475586,0.0
35000,0.0,1836.1581,,,,,,,,,,,,,,
35500,0.0,1818.0325,,,,,,,,,,,,,,
36000,0.0,1806.6136,,,,,,,,,,,,,,
36500,0.0,1764.2809,,,,,,,,,,,,,,
36532,,,1760.6809,0.9432324554919642,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,31729.83521389961,34314.602588415146,31729.83521389961,2582.139939069748,1.0938012599945068,0.0
37000,0.0,1835.6315,,,,,,,,,,,,,,
37500,0.0,1825.9427,,,,,,,,,,,,,,
38000,0.0,1916.5767,,,,,,,,,,,,,,
38139,,,1852.6161,0.941680272071945,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,33170.24009466171,35862.488893032074,33170.24009466171,2689.497986793518,1.1452248096466064,0.0
38500,0.0,1802.6699,,,,,,,,,,,,,,
39000,0.0,1818.1616,,,,,,,,,,,,,,
39500,0.0,1789.4392,,,,,,,,,,,,,,
39790,,,1901.3655,0.940312095793757,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,34610.66215443611,37408.13534712792,34610.66215443611,2794.6085135936737,1.188056468963623,0.0
40000,0.0,1805.3396,,,,,,,,,,,,,,
40500,0.0,1813.268,,,,,,,,,,,,,,
41000,0.0,1792.5718,,,,,,,,,,,,,,
41423,,,1959.8617,0.9371047844119076,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,36050.97627019882,38954.40805625916,36050.97627019882,2900.4421646595,1.2397139072418213,0.0
41500,0.0,1868.047,,,,,,,,,,,,,,
42000,0.0,1813.3965,,,,,,,,,,,,,,
42500,0.0,1934.3899,,,,,,,,,,,,,,
43000,0.0,1722.0311,,,,,,,,,,,,,,
43038,,,2009.269,0.9366967129626904,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,37491.25642633438,40500.75623226166,37491.25642633438,3006.391414880753,1.2869277000427246,0.0
43500,0.0,1838.928,,,,,,,,,,,,,,
44000,0.0,1846.4884,,,,,,,,,,,,,,
44500,0.0,1807.7618,,,,,,,,,,,,,,
44705,,,1873.3391,0.9401422956587576,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,38931.57281589508,42046.94741487503,38931.57281589508,3112.141885995865,1.3365168571472168,0.0
45000,0.0,1769.4026,,,,,,,,,,,,,,
45500,0.0,1804.9578,,,,,,,,,,,,,,
46000,0.0,1849.4231,,,,,,,,,,,,,,
46303,,,1866.555,0.9415328062295404,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,40372.3814778328,43594.83157324791,40372.3814778328,3219.0888180732727,1.3925731182098389,0.0
46500,0.0,1807.7618,,,,,,,,,,,,,,
47000,0.0,1749.8098,,,,,,,,,,,,,,
47500,0.0,1783.2068,,,,,,,,,,,,,,
47951,,,1827.016,0.941605522275386,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,41812.4059650898,45141.75443768501,41812.4059650898,3325.8616778850555,1.445969581604004,0.0
48000,,,1805.6487,0.9422779591135544,3357.909,0.8966179750330672,5348.0,3189.8474,0.899579550301627,2472.0,41849.637591362,45275.1767513752,41849.637591362,3421.967125892639,1.5229506492614746,0.0
48000,,,,,,,,,,,41849.637591362,,,,,0.0
