global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
36,22.364786,16.605574,,,,,,,,,,,,,,
37,20.922934,15.821732,,,,,,,,,,,,,,
38,26.354765,16.65039,,,,,,,,,,,,,,
39,18.855997,15.419118,,,,,,,,,,,,,,
40,23.927923,15.104062,,,,,,,,,,,,,,
41,24.501482,14.865704,,,,,,,,,,,,,,
42,25.106861,13.727796,,,,,,,,,,,,,,
43,16.9909,13.284549,,,,,,,,,,,,,,
44,8.504041,13.151769,,,,,,,,,,,,,,
45,14.852733,13.851398,,,,,,,,,,,,,,
46,11.497505,12.992671,,,,,,,,,,,,,,
47,11.698646,12.723993,,,,,,,,,,,,,,
48,17.10812,12.190777,,,,,,,,,,,,,,
49,15.764779,11.924593,,,,,,,,,,,,,,
50,19.605448,11.301528,,,,,,,,,,,,,,
51,46.790165,10.239754,,,,,,,,,,,,,,
52,31.031538,7.5129147,,,,,,,,,,,,,,
53,9.647826,7.056478,,,,,,,,,,,,,,
54,13.177211,7.1208076,,,,,,,,,,,,,,
55,12.498493,7.049081,,,,,,,,,,,,,,
56,9.296429,6.926538,,,,,,,,,,,,,,
57,4.8315,6.818484,,,,,,,,,,,,,,
58,2.8133068,6.793334,,,,,,,,,,,,,,
59,5.230678,6.805752,,,,,,,,,,,,,,
60,4.0698457,6.756172,,,,,,,,,,,,,,
61,2.8489196,6.718788,,,,,,,,,,,,,,
62,2.2146504,6.7031956,,,,,,,,,,,,,,
63,2.2268748,6.657967,,,,,,,,,,,,,,
64,1.983211,6.6256857,,,,,,,,,,,,,,
65,1.9354132,6.6053743,,,,,,,,,,,,,,
66,1.7521497,6.5572495,,,,,,,,,,,,,,
67,2.012461,6.5345926,,,,,,,,,,,,,,
68,1.6260419,6.518732,,,,,,,,,,,,,,
69,1.6546639,6.4841957,,,,,,,,,,,,,,
70,1.6868266,6.471824,,,,,,,,,,,,,,
71,1.3934757,6.443295,,,,,,,,,,,,,,
72,1.5985181,6.4228287,,,,,,,,,,,,,,
73,1.3706483,6.417243,,,,,,,,,,,,,,
74,1.8817449,6.391419,,,,,,,,,,,,,,
75,1.7153218,6.3682256,,,,,,,,,,,,,,
76,2.6892319,6.346279,,,,,,,,,,,,,,
77,2.3918447,6.32784,,,,,,,,,,,,,,
78,3.7907517,6.3410378,,,,,,,,,,,,,,
79,4.010999,6.2963147,,,,,,,,,,,,,,
80,5.410931,6.2834105,,,,,,,,,,,,,,
81,5.13292,6.297011,,,,,,,,,,,,,,
82,5.168135,6.2551813,,,,,,,,,,,,,,
83,4.827765,6.2860785,,,,,,,,,,,,,,
84,6.221901,6.239709,,,,,,,,,,,,,,
85,6.560372,6.2624,,,,,,,,,,,,,,
86,7.721577,6.220232,,,,,,,,,,,,,,
87,7.875493,6.229466,,,,,,,,,,,,,,
88,7.550818,6.2048154,,,,,,,,,,,,,,
89,6.76435,6.1936216,,,,,,,,,,,,,,
90,6.4541535,6.160931,,,,,,,,,,,,,,
91,5.249926,6.1561174,,,,,,,,,,,,,,
92,5.341552,6.1369205,,,,,,,,,,,,,,
93,5.162524,6.1310987,,,,,,,,,,,,,,
94,5.703704,6.1179743,,,,,,,,,,,,,,
95,5.16026,6.129303,,,,,,,,,,,,,,
96,4.874696,6.099538,,,,,,,,,,,,,,
97,4.681458,6.0695653,,,,,,,,,,,,,,
98,6.0975533,6.0675087,,,,,,,,,,,,,,
99,6.3344693,6.0707636,,,,,,,,,,,,,,
100,7.938418,6.0938954,,,,,,,,,,,,,,
500,2.8638587,5.547237,,,,,,,,,,,,,,
1000,1.3705446,3.4338439,,,,,,,,,,,,,,
1500,2.0287726,2.8107224,,,,,,,,,,,,,,
1803,,,4.095391,0.840152623014974,4.45944,0.8330613939388088,5348.0,4.2168097,0.8155708569455447,2472.0,1500.1719553470612,1800.3977222442627,1500.1719553470612,300.12022733688354,0.0418670177459716,0.0
2000,1.1356593,2.576057,,,,,,,,,,,,,,
2500,1.1866142,2.3323135,,,,,,,,,,,,,,
3000,1.4988736,2.2456923,,,,,,,,,,,,,,
3500,2.4066677,2.2249725,,,,,,,,,,,,,,
3626,,,0.79150915,0.267293503449378,1.1359301,0.3273892852660339,5348.0,0.8338466,0.2679909816586436,2472.0,2940.422672510147,3369.556663513184,2940.422672510147,428.9050886631012,0.0952122211456298,0.0
4000,0.81089073,1.9524118,,,,,,,,,,,,,,
4500,0.8502592,1.9412225,,,,,,,,,,,,,,
5000,0.7453544,1.792008,,,,,,,,,,,,,,
5428,,,0.48875508,0.1729999841864731,0.8318542,0.2478542533574056,5348.0,0.55740714,0.1852619178193488,2472.0,4380.319248199463,4939.229757785797,4380.319248199463,558.5591344833374,0.1475741863250732,0.0
5500,0.8841682,1.7653826,,,,,,,,,,,,,,
6000,0.8371075,1.6943221,,,,,,,,,,,,,,
6500,0.74078506,1.6010809,,,,,,,,,,,,,,
7000,0.714137,1.6374596,,,,,,,,,,,,,,
7189,,,0.40930986,0.1436186367016096,0.7136427,0.2131940488718537,5348.0,0.46206,0.1526008977718197,2472.0,5820.772198915482,6511.6455771923065,5820.772198915482,690.3928747177124,0.2077116966247558,0.0
7500,0.72062165,1.7264773,,,,,,,,,,,,,,
8000,0.6840469,1.5939505,,,,,,,,,,,,,,
8500,1.1360459,1.656372,,,,,,,,,,,,,,
8949,,,0.35587066,0.1281393376677031,0.6459704,0.1956322349556368,5348.0,0.41139576,0.1415513984522576,2472.0,7261.275091409683,8082.823434591293,7261.275091409683,820.9422154426575,0.2628545761108398,0.0
9000,1.0170838,1.6268063,,,,,,,,,,,,,,
9500,0.9256991,1.5676416,,,,,,,,,,,,,,
10000,0.59258133,1.5338426,,,,,,,,,,,,,,
10500,0.68223315,1.5360591,,,,,,,,,,,,,,
10718,,,0.3555755,0.1243631669076185,0.63100934,0.1882464253647045,5348.0,0.38889992,0.1307456380882741,2472.0,8701.822609901428,9653.478703975676,8701.822609901428,950.9268486499786,0.319249153137207,0.0
11000,0.721056,1.5174447,,,,,,,,,,,,,,
11500,0.61747164,1.5412186,,,,,,,,,,,,,,
12000,0.6842816,1.488334,,,,,,,,,,,,,,
12441,,,0.30882823,0.1111873311637206,0.6040676,0.180831651814592,5348.0,0.36773804,0.1241037515487579,2472.0,10142.258544921877,11224.908006191254,10142.258544921877,1081.8001081943512,0.3719062805175781,0.0
12500,1.1303433,1.5640948,,,,,,,,,,,,,,
13000,0.785748,1.495874,,,,,,,,,,,,,,
13500,2.2496781,1.4872532,,,,,,,,,,,,,,
14000,0.9008257,1.4824272,,,,,,,,,,,,,,
14190,,,0.2673932,0.1008034530278998,0.5752747,0.1739285748766618,5348.0,0.34668887,0.1189446103223447,2472.0,11582.391997814178,12797.393310070038,11582.391997814178,1214.0290806293488,0.4271676540374756,0.0
14500,0.7122267,1.4637723,,,,,,,,,,,,,,
15000,0.8950492,1.4489435,,,,,,,,,,,,,,
15500,1.5426453,1.408525,,,,,,,,,,,,,,
15963,,,0.2514518,0.0918023716676686,0.5608643,0.1668227502244706,5348.0,0.33763376,0.1127698901143541,2472.0,13023.056012392044,14368.632350683212,13023.056012392044,1344.4869689941406,0.4744915962219238,0.0
16000,0.9293757,1.4406873,,,,,,,,,,,,,,
16500,0.93871224,1.4480376,,,,,,,,,,,,,,
17000,0.7420835,1.4250461,,,,,,,,,,,,,,
17500,0.96725833,1.3499472,,,,,,,,,,,,,,
17707,,,0.23556301,0.089350930727689,0.5287409,0.1579211601031117,5348.0,0.32146436,0.1071232709767838,2472.0,14463.13798880577,15938.392670154572,14463.13798880577,1474.01935172081,0.551727294921875,0.0
18000,1.4245348,1.362219,,,,,,,,,,,,,,
18500,1.0245392,1.3786782,,,,,,,,,,,,,,
19000,0.6816341,1.3689406,,,,,,,,,,,,,,
19447,,,0.25388935,0.0901874719056558,0.54082644,0.1593886673682381,5348.0,0.32557067,0.1060467572563118,2472.0,15903.59057211876,17510.60142850876,15903.59057211876,1605.6605203151703,0.5993692874908447,0.0
19500,0.7504755,1.3792444,,,,,,,,,,,,,,
20000,0.72818923,1.3781534,,,,,,,,,,,,,,
20500,0.96151686,1.3621542,,,,,,,,,,,,,,
21000,0.7771939,1.3351095,,,,,,,,,,,,,,
21204,,,0.23959489,0.0895665708180547,0.5109227,0.153200034756751,5348.0,0.30394173,0.1025734771393171,2472.0,17343.781029462814,19082.02796602249,17343.781029462814,1736.7732248306274,0.6557137966156006,0.0
21500,0.85753286,1.388686,,,,,,,,,,,,,,
22000,0.9876412,1.3890551,,,,,,,,,,,,,,
22500,0.6726641,1.3646394,,,,,,,,,,,,,,
22977,,,0.21597603,0.0810011318036835,0.5011605,0.1493671374919142,5348.0,0.29222873,0.098714277009323,2472.0,18784.199924230576,20653.634942293167,18784.199924230576,1867.8287971019745,0.7179415225982666,0.0
23000,0.7879232,1.3401648,,,,,,,,,,,,,,
23500,1.2359548,1.2627482,,,,,,,,,,,,,,
24000,0.7139051,1.3059809,,,,,,,,,,,,,,
24500,0.9506498,1.2909306,,,,,,,,,,,,,,
24700,,,0.19944268,0.0752660360626662,0.48467597,0.1470500207575041,5348.0,0.28198373,0.0966831190461682,2472.0,20224.7692873478,22226.36704683304,20224.7692873478,1999.8688099384308,0.7733640670776367,0.0
25000,0.85643977,1.3647482,,,,,,,,,,,,,,
25500,0.63466746,1.2924911,,,,,,,,,,,,,,
26000,0.8428468,1.2715591,,,,,,,,,,,,,,
26447,,,0.19055541,0.0727822843579644,0.474879,0.1423675140233835,5348.0,0.2783278,0.0935754473625413,2472.0,21665.098954916,23798.49133992195,21665.098954916,2131.528559446335,0.8407466411590576,0.0
26500,0.8618732,1.2591853,,,,,,,,,,,,,,
27000,0.9679947,1.3496025,,,,,,,,,,,,,,
27500,1.2740917,1.364214,,,,,,,,,,,,,,
28000,0.69394374,1.2484735,,,,,,,,,,,,,,
28234,,,0.18396299,0.0676376430638942,0.46728623,0.1378105177790436,5348.0,0.27716658,0.0922551946864907,2472.0,23105.721066474915,25370.70189714432,23105.721066474915,2262.988550186157,0.8999254703521729,0.0
28500,1.3381532,1.267453,,,,,,,,,,,,,,
29000,0.7577854,1.2451152,,,,,,,,,,,,,,
29500,0.62057686,1.2838905,,,,,,,,,,,,,,
29992,,,0.20105429,0.0758742849713988,0.46363172,0.1387663284319878,5348.0,0.27467206,0.0926411146994901,2472.0,24546.02538204193,26942.068878173828,24546.02538204193,2393.9246048927307,0.957648515701294,0.0
30000,0.7508002,1.2795824,,,,,,,,,,,,,,
30500,1.0141546,1.267956,,,,,,,,,,,,,,
31000,0.96127784,1.2621591,,,,,,,,,,,,,,
31500,0.7362949,1.2320893,,,,,,,,,,,,,,
31728,,,0.17956269,0.065545662211949,0.45461053,0.134479662473329,5348.0,0.25810274,0.0862835902748156,2472.0,25986.407766342163,28513.783675193787,25986.407766342163,2525.128483772278,1.0193750858306885,0.0
32000,3.0436392,1.2160664,,,,,,,,,,,,,,
32500,0.6655568,1.2422978,,,,,,,,,,,,,,
33000,0.94294775,1.3002506,,,,,,,,,,,,,,
33488,,,0.18582933,0.0680026095577621,0.4406355,0.1310715699431341,5348.0,0.25114754,0.0847805333820811,2472.0,27426.630671024323,30085.86638259888,27426.630671024323,2656.870109558105,1.0686450004577637,0.0
33500,0.66426325,1.2285485,,,,,,,,,,,,,,
34000,0.67408735,1.2556771,,,,,,,,,,,,,,
34500,1.1659412,1.2027172,,,,,,,,,,,,,,
35000,0.6767599,1.2084701,,,,,,,,,,,,,,
35229,,,0.17369977,0.0615642017541055,0.42272478,0.123058207903299,5348.0,0.2449416,0.0806572827168768,2472.0,28867.240092277527,31657.06634402275,28867.240092277527,2787.32690167427,1.1331031322479248,0.0
35500,0.74869055,1.1987357,,,,,,,,,,,,,,
36000,1.8204534,1.1860845,,,,,,,,,,,,,,
36500,1.457313,1.2052789,,,,,,,,,,,,,,
36958,,,0.1301626,0.0494757233787398,0.41261932,0.1228168415767979,5348.0,0.23866884,0.0797432616334572,2472.0,30307.72377705574,33229.89807128906,30307.72377705574,2919.556672334671,1.184589147567749,0.0
37000,1.0341692,1.1592348,,,,,,,,,,,,,,
37500,0.6044324,1.1971613,,,,,,,,,,,,,,
38000,1.8011817,1.1508588,,,,,,,,,,,,,,
38500,1.3032696,1.1671332,,,,,,,,,,,,,,
38702,,,0.14963634,0.0561550970412451,0.41541314,0.1241974569643839,5348.0,0.23655531,0.0800073121686673,2472.0,31747.961825847626,34800.60106897354,31747.961825847626,3049.883457660675,1.2530457973480225,0.0
39000,0.70206016,1.1573074,,,,,,,,,,,,,,
39500,1.5068046,1.1375899,,,,,,,,,,,,,,
40000,1.4350024,1.1171702,,,,,,,,,,,,,,
40465,,,0.17602299,0.0659134425020204,0.4037802,0.1179702057406567,5348.0,0.22502472,0.0748278593626226,2472.0,33188.00236105919,36371.32774734497,33188.00236105919,3180.441960334778,1.3102242946624756,0.0
40500,1.6693512,1.1763991,,,,,,,,,,,,,,
41000,0.7361026,1.1876343,,,,,,,,,,,,,,
41500,0.9222941,1.132663,,,,,,,,,,,,,,
42000,0.9560532,1.1566291,,,,,,,,,,,,,,
42185,,,0.17704529,0.0658110216113291,0.39160708,0.1150255365573438,5348.0,0.22013047,0.072877947717994,2472.0,34628.517916202545,37942.206201314926,34628.517916202545,3310.6726155281067,1.3750653266906738,0.0
42500,1.1550483,1.1192559,,,,,,,,,,,,,,
43000,1.7276224,1.103763,,,,,,,,,,,,,,
43500,1.5342846,1.0483944,,,,,,,,,,,,,,
43922,,,0.19677651,0.0744423840749688,0.38611034,0.1122643057821717,5348.0,0.21493606,0.0703390002640505,2472.0,36068.43892288208,39511.36161732674,36068.43892288208,3439.7774698734283,1.4349782466888428,0.0
44000,1.868103,1.1332469,,,,,,,,,,,,,,
44500,1.6990919,1.0613335,,,,,,,,,,,,,,
45000,1.0964357,1.1238023,,,,,,,,,,,,,,
45500,1.9803599,1.0736134,,,,,,,,,,,,,,
45670,,,0.16540317,0.0601122173224452,0.36965913,0.1075817990480512,5348.0,0.20512938,0.0674953791156338,2472.0,37508.52234101296,41079.81269240379,37508.52234101296,3568.022716522217,1.490485429763794,0.0
46000,1.721367,1.0818298,,,,,,,,,,,,,,
46500,0.85370874,1.08149,,,,,,,,,,,,,,
47000,1.1419337,1.0146058,,,,,,,,,,,,,,
47396,,,0.14902788,0.056166701925111,0.368786,0.10731146876237,5348.0,0.20425586,0.0660735685414254,2472.0,38948.955758333206,42650.75806093216,38948.955758333206,3698.409117698669,1.5476596355438232,0.0
47500,0.96429014,1.0477545,,,,,,,,,,,,,,
48000,1.4038583,1.0595889,,,,,,,,,,,,,,
48500,0.79571116,1.0260291,,,,,,,,,,,,,,
49000,1.1352767,1.024552,,,,,,,,,,,,,,
49143,,,0.12587143,0.0475644107059348,0.36090443,0.1033820249669328,5348.0,0.20120494,0.0666422927711088,2472.0,40389.83613157272,44223.31549620628,40389.83613157272,3829.954564809799,1.6105077266693115,0.0
49500,0.7176868,1.0138575,,,,,,,,,,,,,,
50000,2.4462504,0.9921932,,,,,,,,,,,,,,
50500,0.76259875,1.0663882,,,,,,,,,,,,,,
50914,,,0.13706723,0.0519206851792512,0.3541431,0.1030151481506512,5348.0,0.19621822,0.0639611642597444,2472.0,41830.23149323464,45793.25825953484,41830.23149323464,3959.378235816956,1.6653227806091309,0.0
51000,1.9613823,1.0299957,,,,,,,,,,,,,,
51500,0.8584115,1.0633956,,,,,,,,,,,,,,
52000,0.82346874,1.014536,,,,,,,,,,,,,,
52500,1.446195,0.98433644,,,,,,,,,,,,,,
52639,,,0.121942796,0.0463462034014774,0.348766,0.1007849232937814,5348.0,0.19256645,0.0627424694818516,2472.0,43270.73646521568,47365.76508378983,43270.73646521568,4091.256335496904,1.7211670875549316,0.0
53000,0.7318806,1.0191447,,,,,,,,,,,,,,
53500,0.81964797,1.0551989,,,,,,,,,,,,,,
54000,0.6777313,0.9555474,,,,,,,,,,,,,,
54370,,,0.12319872,0.0463717332581173,0.3454306,0.0989698485184934,5348.0,0.1905708,0.061239412589117,2472.0,44711.165451049805,48936.92869734764,44711.165451049805,4221.863181114197,1.7806179523468018,0.0
54500,0.95352423,1.0429616,,,,,,,,,,,,,,
55000,0.5817953,1.0396242,,,,,,,,,,,,,,
55500,1.3013843,1.0201539,,,,,,,,,,,,,,
56000,5.022094,1.0247861,,,,,,,,,,,,,,
56132,,,0.11897294,0.0446542443064182,0.342649,0.0979947285594292,5348.0,0.18938068,0.0604269494038551,2472.0,46151.37986826897,50507.73611855507,46151.37986826897,4352.316321372986,1.8505048751831048,0.0
56500,1.2005483,0.95946217,,,,,,,,,,,,,,
57000,1.9648008,1.0274594,,,,,,,,,,,,,,
57500,2.2265778,1.0154257,,,,,,,,,,,,,,
57861,,,0.12764521,0.0472225083845563,0.34064272,0.0975602691717273,5348.0,0.18807088,0.0599597830723295,2472.0,47591.75454974175,52076.789647340775,47591.75454974175,4480.866909980774,1.910968542098999,0.0
58000,0.73247546,0.99277556,,,,,,,,,,,,,,
58500,0.94803387,1.0133795,,,,,,,,,,,,,,
59000,0.92485034,1.0209215,,,,,,,,,,,,,,
59500,0.98949087,1.0509385,,,,,,,,,,,,,,
59587,,,0.1374247,0.0505777671288077,0.34034002,0.0973092481921662,5348.0,0.1877432,0.0600816525501188,2472.0,49031.96312832832,53647.88099217415,49031.96312832832,4611.625438451767,1.9681634902954104,0.0
60000,2.569488,0.9675111,,,,,,,,,,,,,,
60500,1.2253703,0.99562764,,,,,,,,,,,,,,
61000,1.0320481,1.0354371,,,,,,,,,,,,,,
61341,,,0.11774658,0.0450938193557065,0.3403337,0.0974057947227666,5348.0,0.18774082,0.0600816525501188,2472.0,50472.50412297249,55219.55290055275,50472.50412297249,4742.62815785408,2.026418447494507,0.0
61500,1.1640086,1.036588,,,,,,,,,,,,,,
62000,1.2123562,1.0128214,,,,,,,,,,,,,,
62500,0.9378638,0.99876994,,,,,,,,,,,,,,
63000,0.906629,1.0359864,,,,,,,,,,,,,,
63093,,,0.12637022,0.0467858609830678,0.34032816,0.0974347586819467,5348.0,0.18774717,0.0601425872890134,2472.0,51912.91632771492,56789.27572798729,51912.91632771492,4871.80082154274,2.093965530395508,0.0
63500,0.9748257,0.9756449,,,,,,,,,,,,,,
64000,1.2139224,0.97291726,,,,,,,,,,,,,,
64500,3.6355877,0.96053946,,,,,,,,,,,,,,
64848,,,0.12142679,0.0456300495469356,0.34032327,0.0974347586819467,5348.0,0.18774422,0.0601019641297503,2472.0,53353.246735572815,58359.24052262306,53353.246735572815,5001.304198741913,2.156931161880493,0.0
65000,0.9663718,0.95351857,,,,,,,,,,,,,,
65500,1.3065872,0.99089056,,,,,,,,,,,,,,
66000,2.7745094,0.9422376,,,,,,,,,,,,,,
66500,0.7801911,1.0165577,,,,,,,,,,,,,,
66604,,,0.12866996,0.0474672193216691,0.3403258,0.0974251040288867,5348.0,0.18774408,0.0601019641297503,2472.0,54793.808423519135,59928.429037332535,54793.808423519135,5129.801570892334,2.217597007751465,0.0
67000,0.842518,0.939302,,,,,,,,,,,,,,
67500,3.775838,0.98612636,,,,,,,,,,,,,,
68000,0.8419552,1.0329958,,,,,,,,,,,,,,
68388,,,0.12628658,0.0474609243979338,0.34032667,0.0974154493758266,5348.0,0.18774174,0.0601019641297503,2472.0,56234.35003376007,61498.0438375473,56234.35003376007,5258.745967626572,2.276702642440796,0.0
68500,2.0866227,1.017998,,,,,,,,,,,,,,
69000,3.0247955,0.9912876,,,,,,,,,,,,,,
69500,1.0338291,0.9776245,,,,,,,,,,,,,,
70000,0.6192878,1.022306,,,,,,,,,,,,,,
70133,,,0.1284171,0.0483380007305491,0.3403205,0.0974347586819467,5348.0,0.18773627,0.0601019641297503,2472.0,57674.48403573036,63067.50743412972,57674.48403573036,5387.949546098709,2.332932949066162,0.0
70500,2.3863928,1.0075562,,,,,,,,,,,,,,
71000,0.98920304,0.99630326,,,,,,,,,,,,,,
71500,2.297291,0.9810675,,,,,,,,,,,,,,
71901,,,0.111332275,0.0420810411990524,0.340324,0.0974637226411268,5348.0,0.1877455,0.0601019641297503,2472.0,59114.83821392059,64637.35920190811,59114.83821392059,5517.321028709412,2.3915865421295166,0.0
72000,0.89927423,1.0230674,,,,,,,,,,,,,,
72500,1.2220016,0.9441413,,,,,,,,,,,,,,
73000,1.0137999,0.978527,,,,,,,,,,,,,,
73500,2.2158306,0.9895327,,,,,,,,,,,,,,
73681,,,0.10995505,0.0409565399625041,0.34032497,0.0974154493758266,5348.0,0.1877446,0.0600816525501188,2472.0,60555.4213256836,66207.62722039223,60555.4213256836,5646.862709522247,2.4634487628936768,0.0
74000,0.88517857,0.9971897,,,,,,,,,,,,,,
74318,,,,,,,,,,,61068.724503040314,,,,,0.0
