global_step,grad_norm,loss,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,validation/num_examples,test/ctc_loss,test/wer,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
69,249.62444,84.71537,,,,,,,,,,,,,,
70,6383.702,230.91443,,,,,,,,,,,,,,
71,420.47708,154.87856,,,,,,,,,,,,,,
72,101.138084,127.41299,,,,,,,,,,,,,,
73,216.99463,107.13563,,,,,,,,,,,,,,
74,332.91782,113.36397,,,,,,,,,,,,,,
75,114.78268,87.15443,,,,,,,,,,,,,,
76,393.2836,106.93983,,,,,,,,,,,,,,
77,977.87994,247.51598,,,,,,,,,,,,,,
78,105.53281,144.42001,,,,,,,,,,,,,,
79,153.08008,150.24454,,,,,,,,,,,,,,
80,156.57039,168.15027,,,,,,,,,,,,,,
81,4374.584,193.65811,,,,,,,,,,,,,,
82,213.59937,183.77924,,,,,,,,,,,,,,
83,172.81087,211.0034,,,,,,,,,,,,,,
84,121.88985,148.1065,,,,,,,,,,,,,,
85,172.74228,147.95508,,,,,,,,,,,,,,
86,89.75589,134.62827,,,,,,,,,,,,,,
87,139.57582,123.2623,,,,,,,,,,,,,,
88,97.26786,126.78313,,,,,,,,,,,,,,
89,2142.2273,112.53229,,,,,,,,,,,,,,
90,1001.18835,309.75763,,,,,,,,,,,,,,
91,4422.123,221.08534,,,,,,,,,,,,,,
92,206.83401,143.58125,,,,,,,,,,,,,,
93,297.8638,137.06952,,,,,,,,,,,,,,
94,117.917656,137.5082,,,,,,,,,,,,,,
95,101.03562,138.37599,,,,,,,,,,,,,,
96,83.07832,139.79309,,,,,,,,,,,,,,
97,191.25276,152.8913,,,,,,,,,,,,,,
98,248.2431,147.79623,,,,,,,,,,,,,,
99,2332.8953,530.09216,,,,,,,,,,,,,,
100,2002.9614,440.34125,,,,,,,,,,,,,,
500,0.0,1870.6484,,,,,,,,,,,,,,
1000,0.0,1798.3717,,,,,,,,,,,,,,
1500,0.0,1789.4465,,,,,,,,,,,,,,
1889,,,1767.6814,0.944635537887994,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,1480.2585592269895,1778.7481315135956,1480.2585592269895,298.37354612350464,0.0435831546783447,0.0
2000,0.0,1833.0104,,,,,,,,,,,,,,
2500,0.0,1876.8198,,,,,,,,,,,,,,
3000,0.0,1808.9191,,,,,,,,,,,,,,
3500,0.0,1809.4304,,,,,,,,,,,,,,
3790,,,1761.5704,0.9427216791412514,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,2920.4347846508026,3321.8674907684326,2920.4347846508026,401.18030858039856,0.0985045433044433,0.0
4000,0.0,1821.9218,,,,,,,,,,,,,,
4500,0.0,1912.5756,,,,,,,,,,,,,,
5000,0.0,1781.105,,,,,,,,,,,,,,
5500,0.0,1778.5065,,,,,,,,,,,,,,
5687,,,1741.2977,0.9433243196230056,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,4360.514379024506,4865.484000682831,4360.514379024506,504.5643231868744,0.1692118644714355,0.0
6000,0.0,1868.3274,,,,,,,,,,,,,,
6500,0.0,1959.27,,,,,,,,,,,,,,
7000,0.0,1822.5703,,,,,,,,,,,,,,
7500,0.0,1838.9355,,,,,,,,,,,,,,
7562,,,1724.8612,0.9437003215030004,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,5800.64427113533,6408.002635240555,5800.64427113533,606.8254625797272,0.2191987037658691,0.0
8000,0.0,1873.9347,,,,,,,,,,,,,,
8500,0.0,1873.1119,,,,,,,,,,,,,,
9000,0.0,1804.3292,,,,,,,,,,,,,,
9416,,,1832.9286,0.941551240514036,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,7241.184892416,7951.773111820221,7241.184892416,709.9238367080688,0.2721309661865234,0.0
9500,0.0,1824.3887,,,,,,,,,,,,,,
10000,0.0,1863.4314,,,,,,,,,,,,,,
10500,0.0,1819.8494,,,,,,,,,,,,,,
11000,0.0,1782.4691,,,,,,,,,,,,,,
11280,,,1752.8002,0.9426410101839948,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,8681.343116283417,9498.179074287416,8681.343116283417,816.0390911102295,0.324566125869751,0.0
11500,0.0,1797.3617,,,,,,,,,,,,,,
12000,0.0,1863.8384,,,,,,,,,,,,,,
12500,0.0,1820.626,,,,,,,,,,,,,,
13000,0.0,1755.2158,,,,,,,,,,,,,,
13142,,,1746.1107,0.9428243251866504,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,10121.755238056185,11042.359280586244,10121.755238056185,919.674659729004,0.3781640529632568,0.0
13500,0.0,1747.6669,,,,,,,,,,,,,,
14000,0.0,1859.7764,,,,,,,,,,,,,,
14500,0.0,1836.4291,,,,,,,,,,,,,,
15000,0.0,1771.4913,,,,,,,,,,,,,,
15020,,,1733.7391,0.9440859096700382,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,11561.767615318298,12587.424719333649,11561.767615318298,1024.5904006958008,0.4345240592956543,0.0
15500,0.0,1822.181,,,,,,,,,,,,,,
16000,0.0,1727.0339,,,,,,,,,,,,,,
16500,0.0,1818.4275,,,,,,,,,,,,,,
16891,,,1786.8646,0.9427990785714666,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,13001.662180423737,14130.217215776443,13001.662180423737,1127.3577146530151,0.4845833778381347,0.0
17000,0.0,1804.9653,,,,,,,,,,,,,,
17500,0.0,1828.0364,,,,,,,,,,,,,,
18000,0.0,1900.5063,,,,,,,,,,,,,,
18500,0.0,1783.5869,,,,,,,,,,,,,,
18750,,,1755.9376,0.9423383225986368,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,14442.213552474976,15674.260643720629,14442.213552474976,1230.7227623462677,0.5332691669464111,0.0
19000,0.0,1894.8795,,,,,,,,,,,,,,
19500,0.0,1805.6018,,,,,,,,,,,,,,
20000,0.0,1835.6392,,,,,,,,,,,,,,
20500,0.0,1823.7388,,,,,,,,,,,,,,
20601,,,1731.249,0.9431396916893624,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,15885.487879753113,17222.049082756042,15885.487879753113,1335.1082394123075,0.5847785472869873,0.0
21000,0.0,1786.2002,,,,,,,,,,,,,,
21500,0.0,1775.2997,,,,,,,,,,,,,,
22000,0.0,1796.857,,,,,,,,,,,,,,
22476,,,1763.6163,0.9432716912443612,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,17325.43764925003,18766.78422665596,17325.43764925003,1439.7607336044312,0.6356685161590576,0.0
22500,0.0,1863.5673,,,,,,,,,,,,,,
23000,0.0,1826.6017,,,,,,,,,,,,,,
23500,0.0,1814.8181,,,,,,,,,,,,,,
24000,0.0,1834.5865,,,,,,,,,,,,,,
24348,,,1739.3485,0.944685667249717,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,18766.40936422348,20311.63661837578,18766.40936422348,1543.5027351379397,0.6933820247650146,0.0
24500,0.0,1834.8496,,,,,,,,,,,,,,
25000,0.0,1820.7554,,,,,,,,,,,,,,
25500,0.0,1823.8688,,,,,,,,,,,,,,
26000,0.0,1861.3992,,,,,,,,,,,,,,
26216,,,1769.4734,0.9432456399645284,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,20206.899822950363,21856.264822006226,20206.899822950363,1647.5131170749664,0.7416789531707764,0.0
26500,0.0,1886.2231,,,,,,,,,,,,,,
27000,0.0,1851.9729,,,,,,,,,,,,,,
27500,0.0,1838.1434,,,,,,,,,,,,,,
28000,0.0,1800.3953,,,,,,,,,,,,,,
28075,,,1736.9209,0.9439109001278072,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,21647.48378539085,23400.860488414764,21647.48378539085,1751.3921954631803,0.7965822219848633,0.0
28500,0.0,1857.0782,,,,,,,,,,,,,,
29000,0.0,1833.6667,,,,,,,,,,,,,,
29500,0.0,1850.9017,,,,,,,,,,,,,,
29918,,,1715.2468,0.945014370314306,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,23087.483112573624,24945.35572862625,23087.483112573624,1855.772367477417,0.8384244441986084,0.0
30000,0.0,1775.6693,,,,,,,,,,,,,,
30500,0.0,1820.2375,,,,,,,,,,,,,,
31000,0.0,1843.0397,,,,,,,,,,,,,,
31500,0.0,1824.9088,,,,,,,,,,,,,,
31775,,,1783.4976,0.9417576703068122,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,24527.82481122017,26492.56491136551,24527.82481122017,1962.516150712967,0.882831335067749,0.0
32000,0.0,1751.613,,,,,,,,,,,,,,
32500,0.0,1776.4086,,,,,,,,,,,,,,
33000,0.0,1832.6166,,,,,,,,,,,,,,
33500,0.0,1848.3625,,,,,,,,,,,,,,
33636,,,1824.6915,0.9416600198590336,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,25968.27384829521,28038.030095100403,25968.27384829521,2067.39896941185,0.9372401237487792,0.0
34000,0.0,1828.8201,,,,,,,,,,,,,,
34500,0.0,1770.8785,,,,,,,,,,,,,,
35000,0.0,1796.3527,,,,,,,,,,,,,,
35500,0.0,1827.9059,,,,,,,,,,,,,,
35516,,,1692.7736,0.9447677853176416,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,27408.490597724915,29582.585765600204,27408.490597724915,2171.608489751816,0.9847252368927002,0.0
36000,0.0,1839.8607,,,,,,,,,,,,,,
36500,0.0,1784.8304,,,,,,,,,,,,,,
37000,0.0,1796.3527,,,,,,,,,,,,,,
37373,,,1787.1794,0.9427091658940504,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,28848.541474819183,31125.56256008148,28848.541474819183,2274.3990318775177,1.0396275520324707,0.0
37500,0.0,1873.1119,,,,,,,,,,,,,,
38000,0.0,1858.5613,,,,,,,,,,,,,,
38500,0.0,1804.0747,,,,,,,,,,,,,,
39000,0.0,1821.7921,,,,,,,,,,,,,,
39208,,,1714.328,0.9448971433842748,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,30288.469445466995,32669.081364393234,30288.469445466995,2377.8674325943,1.0864319801330566,0.0
39500,0.0,1841.5814,,,,,,,,,,,,,,
40000,0.0,1870.2384,,,,,,,,,,,,,,
40500,0.0,1783.8354,,,,,,,,,,,,,,
41000,0.0,1817.7819,,,,,,,,,,,,,,
41064,,,1760.6877,0.9432324554919642,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,31728.385579824448,34213.46521806717,31728.385579824448,2482.2094728946686,1.13423752784729,0.0
41500,0.0,1827.3839,,,,,,,,,,,,,,
42000,0.0,1801.0286,,,,,,,,,,,,,,
42500,0.0,1865.0607,,,,,,,,,,,,,,
42928,,,1852.6233,0.941680272071945,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,33168.835923194885,35758.39141345024,33168.835923194885,2586.5602476596832,1.1817538738250732,0.0
43000,0.0,1857.2129,,,,,,,,,,,,,,
43500,0.0,1838.5394,,,,,,,,,,,,,,
44000,0.0,1784.8304,,,,,,,,,,,,,,
44500,0.0,1837.22,,,,,,,,,,,,,,
44806,,,1901.3729,0.940312095793757,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,34609.07900071144,37301.53804039955,34609.07900071144,2689.319209098816,1.2480909824371338,0.0
45000,0.0,1842.244,,,,,,,,,,,,,,
45500,0.0,1769.8992,,,,,,,,,,,,,,
46000,0.0,1846.6292,,,,,,,,,,,,,,
46500,0.0,1807.8971,,,,,,,,,,,,,,
46667,,,1959.8695,0.9371047844119076,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,36049.45591020584,38845.65246319771,36049.45591020584,2792.9326734542847,1.2944605350494385,0.0
47000,0.0,1851.5712,,,,,,,,,,,,,,
47500,0.0,1840.5222,,,,,,,,,,,,,,
48000,,,2009.277,0.9366967129626904,3357.9219,0.8966179750330672,5348.0,3189.8604,0.899579550301627,2472.0,37072.079999923706,39972.278036117554,37072.079999923706,2896.8326518535614,1.3415584564208984,0.0
48000,,,,,,,,,,,37072.079999923706,,,,,0.0
