global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
85,0.61342955,6.9055376,,,,,,,,,,,,,,
86,0.5739029,6.9060435,,,,,,,,,,,,,,
87,0.5890688,6.905226,,,,,,,,,,,,,,
88,0.5771255,6.9059305,,,,,,,,,,,,,,
89,0.6327913,6.9044423,,,,,,,,,,,,,,
90,0.6109788,6.9050894,,,,,,,,,,,,,,
91,0.5660172,6.9051876,,,,,,,,,,,,,,
92,0.5415022,6.905954,,,,,,,,,,,,,,
93,0.63844746,6.903615,,,,,,,,,,,,,,
94,0.63042206,6.9044914,,,,,,,,,,,,,,
95,0.5528136,6.905204,,,,,,,,,,,,,,
96,0.55698276,6.9058957,,,,,,,,,,,,,,
97,0.68061996,6.903193,,,,,,,,,,,,,,
98,0.5561827,6.9065223,,,,,,,,,,,,,,
99,0.66820145,6.901872,,,,,,,,,,,,,,
100,0.6470575,6.9035163,,,,,,,,,,,,,,
500,0.8001306,6.726843,,,,,,,,,,,,,,
1000,1.3564725,6.701887,,,,,,,,,,,,,,
1013,,,0.0167187489569187,6.275478363037109,0.0164199993014335,6.287055492401123,50000.0,0.0129000004380941,6.35337495803833,10000.0,462.0060677528381,535.7927763462067,462.0060677528381,73.72658395767212,0.0263118743896484,0.0
1500,1.8171365,6.147366,,,,,,,,,,,,,,
2000,1.4875191,6.188856,,,,,,,,,,,,,,
2091,,,0.04833984375,5.618739604949951,0.0479399971663951,5.6484575271606445,50000.0,0.037600003182888,5.799871921539307,10000.0,881.9834010601044,983.0003850460052,881.9834010601044,100.892972946167,0.0523140430450439,0.0
2500,1.5731732,5.8221884,,,,,,,,,,,,,,
3000,1.1374075,6.6429415,,,,,,,,,,,,,,
3168,,,0.0835546851158142,5.139497756958008,0.0776399970054626,5.19743013381958,50000.0,0.0616000033915042,5.409333229064941,10000.0,1302.011749982834,1430.0064475536346,1302.011749982834,127.8087351322174,0.0758609771728515,0.0
3500,1.2912719,6.59229,,,,,,,,,,,,,,
4000,1.4978707,5.478036,,,,,,,,,,,,,,
4244,,,0.1238085925579071,4.724140644073486,0.1169999986886978,4.780978202819824,50000.0,0.0886000022292137,5.077528953552246,10000.0,1722.0173926353457,1877.2899487018583,1722.0173926353457,155.0246467590332,0.0994055271148681,0.0
4500,1.2530655,6.389498,,,,,,,,,,,,,,
5000,1.24068,6.340179,,,,,,,,,,,,,,
5319,,,0.16015625,4.408839702606201,0.1536400020122528,4.4599199295043945,50000.0,0.1153000071644783,4.801263332366943,10000.0,2141.989789962769,2324.321508169174,2141.989789962769,182.01797032356265,0.1264586448669433,0.0
5500,1.4554352,5.2629695,,,,,,,,,,,,,,
6000,1.7961462,4.9845247,,,,,,,,,,,,,,
6394,,,0.20556640625,4.094365119934082,0.1881399899721145,4.188604831695557,50000.0,0.1425999999046325,4.584964752197266,10000.0,2562.018432378769,2771.4054958820343,2562.018432378769,209.0079433918,0.1528537273406982,0.0
6500,1.5026647,4.7927985,,,,,,,,,,,,,,
7000,1.2571168,5.4638605,,,,,,,,,,,,,,
7469,,,0.2364453077316284,3.8184990882873535,0.2181599885225296,3.9290621280670166,50000.0,0.1651000082492828,4.373502731323242,10000.0,2982.240317344665,3218.7005162239075,2982.240317344665,236.0189769268036,0.1773977279663086,0.0
7500,1.3564484,4.5398893,,,,,,,,,,,,,,
8000,1.3516932,4.389144,,,,,,,,,,,,,,
8500,1.2112529,4.2000847,,,,,,,,,,,,,,
8543,,,0.2792773246765136,3.5570497512817383,0.2491399943828582,3.730613946914673,50000.0,0.1925000101327896,4.175887107849121,10000.0,3402.2068305015564,3665.7541551589966,3402.2068305015564,263.0356225967407,0.2088687419891357,0.0
9000,1.5538676,4.3992105,,,,,,,,,,,,,,
9500,1.2267542,5.035673,,,,,,,,,,,,,,
9618,,,0.3034179508686065,3.334085702896118,0.2781600058078766,3.482139587402344,50000.0,0.2180000096559524,3.977511405944824,10000.0,3822.4579470157614,4113.754719257355,3822.4579470157614,290.722473859787,0.2326774597167968,0.0
10000,1.3671917,4.4078436,,,,,,,,,,,,,,
10500,1.3066256,4.5825486,,,,,,,,,,,,,,
10693,,,0.3306835889816284,3.1823666095733643,0.3077600002288818,3.304899215698242,50000.0,0.2399000078439712,3.820856094360352,10000.0,4242.626497507095,4561.009375572205,4242.626497507095,317.747389793396,0.2559878826141357,0.0
11000,1.0787835,5.348261,,,,,,,,,,,,,,
11500,1.3035991,4.117464,,,,,,,,,,,,,,
11768,,,0.3617578148841858,3.022171974182129,0.3314200043678283,3.178918600082397,50000.0,0.2546000182628631,3.728009223937988,10000.0,4662.86850976944,5008.3557913303375,4662.86850976944,344.7848219871521,0.2850813865661621,0.0
12000,1.4454689,3.9328563,,,,,,,,,,,,,,
12500,1.0476774,4.9031806,,,,,,,,,,,,,,
12843,,,0.3828710913658142,2.8559679985046387,0.3553999960422516,3.0134873390197754,50000.0,0.2738000154495239,3.567352533340454,10000.0,5082.946170091629,5455.77977514267,5082.946170091629,372.0672135353088,0.311655044555664,0.0
13000,1.4119196,3.778367,,,,,,,,,,,,,,
13500,1.2513254,3.6471937,,,,,,,,,,,,,,
13918,,,0.4347265660762787,2.5692591667175293,0.3749800026416778,2.8813555240631104,50000.0,0.2930000126361847,3.458757162094116,10000.0,5503.202824115753,5903.109926223755,5503.202824115753,399.0784823894501,0.336341381072998,0.0
14000,1.3254087,3.7563562,,,,,,,,,,,,,,
14500,1.3704075,3.7537222,,,,,,,,,,,,,,
14993,,,0.4290429651737213,2.589291572570801,0.3959399759769439,2.756913661956787,50000.0,0.3107000291347503,3.35645604133606,10000.0,5923.3575963974,6350.450917482376,5923.3575963974,426.2031724452973,0.3604750633239746,0.0
15000,1.4267404,3.8410685,,,,,,,,,,,,,,
15500,1.2699945,3.985977,,,,,,,,,,,,,,
16000,1.286512,3.7782285,,,,,,,,,,,,,,
16068,,,0.4355859160423279,2.5344467163085938,0.4030799865722656,2.7032179832458496,50000.0,0.3110000193119049,3.30905556678772,10000.0,6343.56699514389,6797.920631885529,6343.56699514389,453.3990142345429,0.3871552944183349,0.0
16500,1.5307485,3.764102,,,,,,,,,,,,,,
17000,1.3549092,3.6605964,,,,,,,,,,,,,,
17143,,,0.4674023389816284,2.382639169692993,0.4223999977111816,2.6041572093963623,50000.0,0.3250000178813934,3.231120109558105,10000.0,6763.80282998085,7245.421663284302,6763.80282998085,480.5976753234863,0.4140584468841553,0.0
17500,1.5178223,3.5279238,,,,,,,,,,,,,,
18000,1.4652991,3.312625,,,,,,,,,,,,,,
18218,,,0.4532617032527923,2.457263946533203,0.4201000034809112,2.6309633255004883,50000.0,0.3278000056743622,3.2264232635498047,10000.0,7183.971779346466,7693.234092712402,7183.971779346466,508.1776280403137,0.439979076385498,0.0
18500,1.0184469,4.672134,,,,,,,,,,,,,,
19000,1.3245218,3.2686677,,,,,,,,,,,,,,
19293,,,0.4686523377895355,2.34665846824646,0.4344199895858764,2.5446348190307617,50000.0,0.3356000185012817,3.165062665939331,10000.0,7604.140007734299,8140.908233880997,7604.140007734299,535.6079642772675,0.477703332901001,0.0
19500,1.4242116,3.3459787,,,,,,,,,,,,,,
20000,1.3919079,3.4033911,,,,,,,,,,,,,,
20368,,,0.4809374809265136,2.3270905017852783,0.443120002746582,2.532387971878052,50000.0,0.3413000106811523,3.1465437412261963,10000.0,8024.4110107421875,8588.818693876266,8024.4110107421875,563.1773550510406,0.5101757049560547,0.0
20500,1.617329,3.3567748,,,,,,,,,,,,,,
21000,1.1964717,4.229556,,,,,,,,,,,,,,
21443,,,0.4955078065395355,2.238730192184448,0.4577399790287018,2.429197311401367,50000.0,0.355100005865097,3.056088447570801,10000.0,8444.608211994171,9036.673830986025,8444.608211994171,590.7654292583466,0.5419635772705078,0.0
21500,1.2733037,4.319124,,,,,,,,,,,,,,
22000,0.8925281,5.662243,,,,,,,,,,,,,,
22500,1.4145789,3.44175,,,,,,,,,,,,,,
22518,,,0.5196679830551147,2.116511821746826,0.466619998216629,2.3763182163238525,50000.0,0.3633000254631042,3.0050151348114014,10000.0,8864.854481458664,9484.614896535872,8864.854481458664,618.3871674537659,0.5770328044891357,0.0
23000,1.6095773,3.213416,,,,,,,,,,,,,,
23500,1.4050496,3.106382,,,,,,,,,,,,,,
23593,,,0.5162890553474426,2.112557411193848,0.4773399829864502,2.3147103786468506,50000.0,0.3775000274181366,2.93685269355774,10000.0,9285.034385204315,9933.46540260315,9285.034385204315,646.9943106174469,0.6027960777282715,0.0
24000,1.4064462,3.463293,,,,,,,,,,,,,,
24500,1.4874336,3.0855825,,,,,,,,,,,,,,
24668,,,0.5253124833106995,2.0703892707824707,0.483379989862442,2.2770378589630127,50000.0,0.3769000172615051,2.9155163764953613,10000.0,9705.235731124878,10381.610446214676,9705.235731124878,674.871443271637,0.6316502094268799,0.0
25000,1.179462,4.1683455,,,,,,,,,,,,,,
25500,1.5076134,2.964796,,,,,,,,,,,,,,
25743,,,0.5356835722923279,2.03143572807312,0.4888199865818023,2.2614190578460693,50000.0,0.3850000202655792,2.894301176071167,10000.0,10125.427013635635,10829.696096420288,10125.427013635635,702.6989147663116,0.6608777046203613,0.0
26000,1.6059132,2.9322367,,,,,,,,,,,,,,
26500,1.120457,4.730834,,,,,,,,,,,,,,
26818,,,0.5406249761581421,1.976229548454285,0.5010200142860413,2.181331157684326,50000.0,0.3930000066757202,2.834824562072754,10000.0,10545.649332761765,11277.784814834597,10545.649332761765,730.4974730014801,0.691148042678833,0.0
27000,1.398499,3.0463614,,,,,,,,,,,,,,
27500,1.4275775,3.1472263,,,,,,,,,,,,,,
27893,,,0.570507824420929,1.876598000526428,0.5060799717903137,2.188472986221313,50000.0,0.395900011062622,2.8308162689208984,10000.0,10965.946343421936,11725.935274362564,10965.946343421936,758.2779412269592,0.7246453762054443,0.0
28000,1.5112307,3.0038776,,,,,,,,,,,,,,
28500,1.547078,2.7856205,,,,,,,,,,,,,,
28968,,,0.5558984279632568,1.9142109155654907,0.5089600086212158,2.141429901123047,50000.0,0.4043000340461731,2.790505170822144,10000.0,11386.19047832489,12174.090614080427,11386.19047832489,786.1237938404083,0.7524659633636475,0.0
29000,1.287108,3.8435483,,,,,,,,,,,,,,
29500,1.1118343,4.4165525,,,,,,,,,,,,,,
30000,1.8141131,3.0809975,,,,,,,,,,,,,,
30043,,,0.5616406202316284,1.890612006187439,0.5192800164222717,2.092430353164673,50000.0,0.4022000133991241,2.742039680480957,10000.0,11806.372581005096,12622.341912984848,11806.372581005096,814.1186220645905,0.788611888885498,0.0
30500,1.1083298,5.149762,,,,,,,,,,,,,,
31000,1.4378301,2.9291348,,,,,,,,,,,,,,
31118,,,0.5644921660423279,1.891753911972046,0.5156599879264832,2.124831438064575,50000.0,0.4031000137329101,2.7682459354400635,10000.0,12226.592665433884,13070.643585920334,12226.592665433884,842.1354243755341,0.8152530193328857,0.0
31500,1.7608284,3.092673,,,,,,,,,,,,,,
32000,1.4091657,3.5838082,,,,,,,,,,,,,,
32193,,,0.5709765553474426,1.8355311155319207,0.5263000130653381,2.0540130138397217,50000.0,0.4151000082492828,2.7045395374298096,10000.0,12646.741933107376,13518.917974710464,12646.741933107376,870.1968598365784,0.8407182693481445,0.0
32500,1.2040602,3.9815576,,,,,,,,,,,,,,
33000,1.4691268,2.7773604,,,,,,,,,,,,,,
33268,,,0.6173632740974426,1.6312971115112305,0.5347200036048889,2.011935949325561,50000.0,0.4172000288963318,2.6746208667755127,10000.0,13066.884756326675,13967.424229860306,13066.884756326675,898.4931993484497,0.8703837394714355,0.0
33500,1.4897115,2.4642715,,,,,,,,,,,,,,
34000,1.653341,2.7529438,,,,,,,,,,,,,,
34343,,,0.5891015529632568,1.746524453163147,0.5367000102996826,1.9880625009536743,50000.0,0.4217000305652618,2.6583588123321533,10000.0,13487.050795793532,14415.76668524742,13487.050795793532,926.6028730869292,0.8991312980651855,0.0
34500,1.2478787,3.4102232,,,,,,,,,,,,,,
35000,1.4170308,3.082793,,,,,,,,,,,,,,
35418,,,0.5856054425239563,1.7603331804275513,0.542199969291687,1.977993845939636,50000.0,0.419400006532669,2.6502013206481934,10000.0,13907.255617380142,14864.1759724617,13907.255617380142,954.740628004074,0.9276912212371826,0.0
35500,1.3513802,4.1757526,,,,,,,,,,,,,,
36000,1.526478,2.8280423,,,,,,,,,,,,,,
36493,,,0.5997265577316284,1.7268105745315552,0.5432999730110168,1.996562957763672,50000.0,0.4263000190258026,2.640662908554077,10000.0,14327.414219141006,15312.552569150925,14327.414219141006,982.8827528953552,0.9647958278656006,0.0
36500,1.5612383,2.8598194,,,,,,,,,,,,,,
37000,1.4406799,2.692414,,,,,,,,,,,,,,
37500,1.696727,2.5818217,,,,,,,,,,,,,,
37568,,,0.6006640195846558,1.7108898162841797,0.5539000034332275,1.9328171014785769,50000.0,0.4329000115394592,2.591906309127808,10000.0,14747.632803916931,15761.075187206268,14747.632803916931,1011.1202862262726,0.9931976795196532,0.0
38000,1.5445486,2.8152008,,,,,,,,,,,,,,
38500,1.2413313,5.373645,,,,,,,,,,,,,,
38643,,,0.6182226538658142,1.598379135131836,0.5583999752998352,1.8778663873672483,50000.0,0.4458000063896179,2.52468490600586,10000.0,15167.889869451525,16209.667258501053,15167.889869451525,1039.3915419578552,1.0191874504089355,0.0
39000,1.5687574,2.6474376,,,,,,,,,,,,,,
39500,1.7270759,2.879624,,,,,,,,,,,,,,
39718,,,0.6103320121765137,1.6485371589660645,0.562559962272644,1.8861223459243768,50000.0,0.4458000063896179,2.535008430480957,10000.0,15588.118755817412,16658.228201389313,15588.118755817412,1067.6589496135712,1.0449261665344238,0.0
40000,1.1327188,4.597534,,,,,,,,,,,,,,
40500,1.2329524,4.8414435,,,,,,,,,,,,,,
40793,,,0.6161327958106995,1.6052472591400146,0.5676400065422058,1.839556097984314,50000.0,0.449500024318695,2.501714944839477,10000.0,16008.369101762772,17106.836500883102,16008.369101762772,1095.9517030715942,1.072103500366211,0.0
41000,1.4234996,3.57219,,,,,,,,,,,,,,
41500,1.2483957,4.0889463,,,,,,,,,,,,,,
41868,,,0.6323046684265137,1.5458195209503174,0.5681799650192261,1.8447296619415283,50000.0,0.4515000283718109,2.504584312438965,10000.0,16428.54066300392,17555.354459047318,16428.54066300392,1124.228147506714,1.1044514179229736,0.0
42000,1.6648588,3.049888,,,,,,,,,,,,,,
42500,1.6311718,2.8486805,,,,,,,,,,,,,,
42943,,,0.62109375,1.5963397026062012,0.569379985332489,1.8445096015930176,50000.0,0.455700010061264,2.490640640258789,10000.0,16848.79888153076,18003.914548397064,16848.79888153076,1152.4645340442655,1.1316595077514648,0.0
43000,1.2915548,5.2180347,,,,,,,,,,,,,,
43500,1.6371278,2.3473668,,,,,,,,,,,,,,
44000,1.6177007,2.3905344,,,,,,,,,,,,,,
44017,,,0.6287695169448853,1.566895604133606,0.576200008392334,1.8047599792480469,50000.0,0.4583000242710113,2.45627498626709,10000.0,17268.929253578186,18452.478810548782,17268.929253578186,1180.829502105713,1.1626203060150146,0.0
44500,1.4763527,3.3210952,,,,,,,,,,,,,,
45000,1.6200641,2.7039433,,,,,,,,,,,,,,
45092,,,0.634960949420929,1.5245351791381836,0.5781999826431274,1.7938686609268188,50000.0,0.4581000208854675,2.4540762901306152,10000.0,17689.10785293579,18901.07377076149,17689.10785293579,1209.1742882728577,1.1968097686767578,0.0
45500,1.3861519,4.4406643,,,,,,,,,,,,,,
46000,1.3545629,3.8137898,,,,,,,,,,,,,,
46167,,,0.6251757740974426,1.5695594549179075,0.5769000053405762,1.8058549165725708,50000.0,0.460500031709671,2.470344305038452,10000.0,18109.35847568512,19349.65270519257,18109.35847568512,1237.4322583675385,1.2294011116027832,0.0
46500,1.6831303,2.8473258,,,,,,,,,,,,,,
47000,1.4644308,3.1781852,,,,,,,,,,,,,,
47242,,,0.6563280820846558,1.4442133903503418,0.5828199982643127,1.7790160179138184,50000.0,0.4679000079631805,2.432217597961426,10000.0,18529.57877254486,19798.17009449005,18529.57877254486,1265.6619102954865,1.2582430839538574,0.0
47500,1.506053,2.5097687,,,,,,,,,,,,,,
48000,1.529831,2.6518514,,,,,,,,,,,,,,
48317,,,0.6399804353713989,1.4858754873275757,0.5850799679756165,1.7439395189285278,50000.0,0.467600017786026,2.4006543159484863,10000.0,18949.73177862168,20246.544842243195,18949.73177862168,1293.817842245102,1.2849884033203125,0.0
48500,1.5535429,2.4890904,,,,,,,,,,,,,,
49000,1.7031978,3.078636,,,,,,,,,,,,,,
49392,,,0.6422656178474426,1.4632335901260376,0.5943599939346313,1.6997281312942505,50000.0,0.4819000363349914,2.353092670440674,10000.0,19369.93984985352,20695.021906375885,19369.93984985352,1322.0201544761658,1.3136389255523682,0.0
49500,1.4379246,3.6524417,,,,,,,,,,,,,,
50000,1.9029689,2.7360039,,,,,,,,,,,,,,
50467,,,0.655566394329071,1.4283013343811035,0.5932799577713013,1.7206931114196775,50000.0,0.4756000339984894,2.387409448623657,10000.0,19790.172041893005,21143.512743234634,19790.172041893005,1350.2092118263245,1.3454182147979736,0.0
50500,1.3571887,5.2345705,,,,,,,,,,,,,,
51000,1.5088673,5.1495285,,,,,,,,,,,,,,
51500,1.6782111,2.5256512,,,,,,,,,,,,,,
51542,,,0.6568750143051147,1.4333698749542236,0.6020399928092957,1.684518814086914,50000.0,0.4845000207424164,2.354658365249634,10000.0,20210.40957069397,21592.355147123337,20210.40957069397,1378.7460765838623,1.3763620853424072,0.0
52000,1.3876269,3.3602154,,,,,,,,,,,,,,
52500,1.3832188,4.66017,,,,,,,,,,,,,,
52617,,,0.6830663681030273,1.2850286960601809,0.5993599891662598,1.6752032041549685,50000.0,0.4782000184059143,2.3473029136657715,10000.0,20630.652017354965,22040.80623555184,20630.652017354965,1406.8904960155487,1.4034199714660645,0.0
53000,1.6680446,3.542807,,,,,,,,,,,,,,
53500,1.4937214,3.1430726,,,,,,,,,,,,,,
53692,,,0.6595507860183716,1.4042620658874512,0.6054999828338623,1.669420838356018,50000.0,0.4857000112533569,2.336071252822876,10000.0,21050.79280138016,22489.067804336548,21050.79280138016,1434.9433960914612,1.43329119682312,0.0
54000,1.7319018,2.6339521,,,,,,,,,,,,,,
54500,1.3644215,5.125448,,,,,,,,,,,,,,
54766,,,0.6583788990974426,1.3919808864593506,0.6048600077629089,1.645942449569702,50000.0,0.4882000088691711,2.3061442375183105,10000.0,21470.724470615387,22937.150980710983,21470.724470615387,1463.02574801445,1.4640347957611084,0.0
55000,1.7465051,2.3711765,,,,,,,,,,,,,,
55500,1.6863964,2.2666042,,,,,,,,,,,,,,
55840,,,0.67626953125,1.3267338275909424,0.6133399605751038,1.6220921277999878,50000.0,0.492900013923645,2.2858996391296387,10000.0,21890.660034418102,23385.426328659058,21890.660034418102,1491.2993965148926,1.4927337169647217,0.0
56000,1.726733,2.526992,,,,,,,,,,,,,,
56500,1.3933235,4.342478,,,,,,,,,,,,,,
56915,,,0.6681054830551147,1.3655517101287842,0.6129400134086609,1.6313343048095703,50000.0,0.4828000366687774,2.329977035522461,10000.0,22310.90723395348,23833.952456712723,22310.90723395348,1519.506608247757,1.5257229804992676,0.0
57000,1.5357522,3.3584106,,,,,,,,,,,,,,
57500,1.7453113,2.4974377,,,,,,,,,,,,,,
57990,,,0.6885156035423279,1.3053981065750122,0.6219599843025208,1.5993369817733765,50000.0,0.5071000456809998,2.248518943786621,10000.0,22731.152432203293,24282.509819746017,22731.152432203293,1547.7474370002749,1.5581462383270264,0.0
58000,1.7024583,2.3053029,,,,,,,,,,,,,,
58500,1.762156,2.2694736,,,,,,,,,,,,,,
59000,1.7095748,2.416854,,,,,,,,,,,,,,
59065,,,0.6809374690055847,1.3111419677734375,0.623199999332428,1.5841891765594482,50000.0,0.499500036239624,2.2402901649475098,10000.0,23151.4269323349,24731.14370560646,23151.4269323349,1576.0334043502808,1.5937366485595703,0.0
59500,1.948801,2.6887033,,,,,,,,,,,,,,
60000,1.7829226,2.2732449,,,,,,,,,,,,,,
60140,,,0.6778124570846558,1.3237377405166626,0.6237999796867371,1.5753084421157837,50000.0,0.5049999952316284,2.238182544708252,10000.0,23571.66185235977,25179.726477622982,23571.66185235977,1604.3155086040497,1.621769666671753,0.0
60500,1.8030534,2.317402,,,,,,,,,,,,,,
61000,1.4423238,4.264877,,,,,,,,,,,,,,
61215,,,0.6948632597923279,1.2332534790039062,0.6238799691200256,1.5658894777297974,50000.0,0.5010000467300415,2.2323102951049805,10000.0,23991.91918349266,25628.58084011078,23991.91918349266,1632.8445754051208,1.650775671005249,0.0
61500,1.793816,2.620712,,,,,,,,,,,,,,
62000,1.7746577,2.3182113,,,,,,,,,,,,,,
62290,,,0.6827734112739563,1.2909884452819824,0.6261199712753296,1.559798240661621,50000.0,0.5069000124931335,2.2323246002197266,10000.0,24412.13849759102,26077.06436634064,24412.13849759102,1661.038922548294,1.6826434135437012,0.0
62500,1.7962924,2.2739277,,,,,,,,,,,,,,
63000,1.9399751,2.2053833,,,,,,,,,,,,,,
63365,,,0.6887109279632568,1.2545818090438845,0.6304599642753601,1.5248576402664185,50000.0,0.5080000162124634,2.1767449378967285,10000.0,24832.284222841263,26525.4783039093,24832.284222841263,1689.239952802658,1.7124104499816897,0.0
63500,1.8294626,2.2917347,,,,,,,,,,,,,,
64000,1.7175936,3.3525717,,,,,,,,,,,,,,
64440,,,0.6983984112739563,1.2290480136871338,0.6302599906921387,1.5308572053909302,50000.0,0.5085000395774841,2.196288108825684,10000.0,25252.524570703503,26976.5887298584,25252.524570703503,1720.037649154663,1.746248722076416,0.0
64500,1.8741254,2.3956854,,,,,,,,,,,,,,
65000,1.652937,3.5566492,,,,,,,,,,,,,,
65500,1.5022475,4.7864733,,,,,,,,,,,,,,
65515,,,0.6917968392372131,1.2603040933609009,0.6354599595069885,1.5285406112670898,50000.0,0.5040000081062317,2.2069759368896484,10000.0,25672.51306271553,27424.912562847137,25672.51306271553,1748.3002469539642,1.780982255935669,0.0
66000,1.8589264,3.002373,,,,,,,,,,,,,,
66500,1.4804567,4.7093606,,,,,,,,,,,,,,
66590,,,0.7171093821525574,1.1421173810958862,0.64028000831604,1.4945441484451294,50000.0,0.5195000171661377,2.15171217918396,10000.0,26092.61092352867,27874.869310617447,26092.61092352867,1778.0911870002749,1.810486316680908,0.0
67000,1.7711716,3.0030365,,,,,,,,,,,,,,
67500,1.9530588,2.6906657,,,,,,,,,,,,,,
